-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: latitude  41.8   longitude 123.43 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 55.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2021,1,-11.06,-22.16
2021,2,-11.7,-22.0
2021,3,-9.69,-21.9
2021,4,-9.9,-21.64
2021,5,-11.94,-23.62
2021,6,-14.55,-20.95
2021,7,-18.75,-25.31
2021,8,-14.1,-26.1
2021,9,-9.97,-23.63
2021,10,-7.92,-17.04
2021,11,-5.38,-17.54
2021,12,-1.39,-16.44
2021,13,-5.89,-15.57
2021,14,-5.48,-17.24
2021,15,-7.57,-19.49
2021,16,-11.18,-22.31
2021,17,-5.93,-20.88
2021,18,-14.03,-20.84
2021,19,-8.45,-22.42
2021,20,0.72,-11.22
2021,21,-3.61,-11.52
2021,22,-2.63,-14.43
2021,23,0.38,-13.56
2021,24,2.42,-7.12
2021,25,-4.12,-10.75
2021,26,1.27,-12.75
2021,27,-3.31,-15.77
2021,28,-7.7,-20.28
2021,29,-9.05,-21.86
2021,30,-8.79,-18.99
2021,31,-1.39,-13.62
2021,32,-2.19,-20.63
2021,33,-10.55,-21.97
2021,34,-7.01,-20.57
2021,35,1.5,-20.07
2021,36,3.05,-7.77
2021,37,-0.22,-8.9
2021,38,-5.15,-15.71
2021,39,-5.1,-17.64
2021,40,2.87,-12.24
2021,41,1.83,-8.1
2021,42,6.78,-7.38
2021,43,6.62,-0.92
2021,44,6.56,-2.35
2021,45,-1.24,-8.64
2021,46,-5.5,-14.71
2021,47,-8.1,-16.22
2021,48,-8.99,-19.14
2021,49,-3.56,-17.45
2021,50,8.39,-9.75
2021,51,8.05,-8.1
2021,52,6.75,-4.21
2021,53,-2.38,-10.63
2021,54,-3.04,-14.62
2021,55,3.2,-13.15
2021,56,1.6,-10.31
2021,57,6.85,-7.35
2021,58,10.44,-4.64
2021,59,1.38,-3.38
2021,60,-2.16,-10.97
2021,61,1.67,-14.04
2021,62,7.87,-5.19
2021,63,10.19,-0.45
2021,64,-0.62,-8.45
2021,65,-2.25,-12.46
2021,66,4.53,-12.07
2021,67,8.11,-7.49
2021,68,12.16,-2.43
2021,69,11.98,-2.68
2021,70,9.62,-0.11
2021,71,11.98,-0.74
2021,72,12.35,-0.57
2021,73,13.02,-0.74
2021,74,10.42,-3.2
2021,75,7.75,-4.55
2021,76,10.17,-2.68
2021,77,9.54,-2.85
2021,78,12.76,-3.05
2021,79,7.4,-1.93
2021,80,5.37,-4.16
2021,81,13.43,-5.1
2021,82,16.78,-2.51
2021,83,16.13,0.3
2021,84,18.75,0.79
2021,85,15.23,0.97
2021,86,15.57,4.15
2021,87,16.98,3.9
2021,88,14.09,-0.11
