-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2013 in LST
Location: latitude  43.88   longitude 125.35 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2013,1,-18.5,-34.09
2013,2,-22.71,-36.14
2013,3,-18.59,-32.8
2013,4,-13.69,-28.18
2013,5,-15.99,-25.91
2013,6,-16.61,-28.79
2013,7,-13.98,-27.47
2013,8,-21.18,-32.05
2013,9,-19.33,-30.5
2013,10,-17.48,-31.43
2013,11,-12.81,-27.67
2013,12,-15.68,-24.44
2013,13,-12.66,-27.68
2013,14,-14.79,-27.19
2013,15,-18.41,-29.02
2013,16,-18.44,-27.62
2013,17,-17.43,-30.6
2013,18,-9.96,-24.73
2013,19,-16.13,-22.19
2013,20,-10.09,-24.91
2013,21,-8.71,-20.77
2013,22,-14.78,-29.33
2013,23,-7.06,-22.74
2013,24,-16.04,-22.65
2013,25,-19.66,-32.51
2013,26,-16.68,-29.29
2013,27,-15.66,-30.62
2013,28,-6.31,-16.4
2013,29,-4.02,-12.87
2013,30,-0.93,-14.28
2013,31,0.66,-5.39
2013,32,0.67,-23.13
2013,33,-13.81,-30.41
2013,34,-6.31,-23.72
2013,35,-8.7,-22.0
2013,36,-7.33,-21.12
2013,37,-15.9,-23.72
2013,38,-20.15,-26.65
2013,39,-16.69,-30.04
2013,40,-12.57,-25.87
2013,41,-16.07,-25.01
2013,42,-11.36,-26.57
2013,43,-6.87,-21.63
2013,44,-7.07,-17.94
2013,45,-10.46,-26.01
2013,46,-12.65,-27.7
2013,47,-7.8,-26.73
2013,48,-2.32,-19.99
2013,49,-11.43,-28.25
2013,50,-14.52,-23.42
2013,51,-13.46,-27.43
2013,52,-8.94,-25.96
2013,53,-10.42,-22.33
2013,54,-10.03,-22.73
2013,55,-11.28,-26.1
2013,56,-7.81,-23.29
2013,57,-2.56,-15.04
2013,58,-1.11,-16.96
2013,59,-1.04,-20.3
2013,60,-7.54,-12.02
2013,61,-8.23,-21.31
2013,62,-2.51,-20.95
2013,63,-3.87,-16.36
2013,64,0.55,-11.4
2013,65,1.04,-14.68
2013,66,-0.83,-7.6
2013,67,-6.7,-16.24
2013,68,-4.92,-19.73
2013,69,-7.4,-24.62
2013,70,1.62,-18.35
2013,71,-1.96,-13.77
2013,72,-5.11,-18.96
2013,73,0.63,-19.5
2013,74,-0.17,-13.75
2013,75,1.21,-15.42
2013,76,3.47,-3.83
2013,77,-3.59,-12.75
2013,78,-6.55,-14.13
2013,79,-5.91,-16.3
2013,80,5.22,-14.41
2013,81,-2.12,-13.1
2013,82,-1.97,-13.22
2013,83,-1.39,-9.65
2013,84,0.74,-10.34
2013,85,6.75,-8.14
2013,86,2.2,-4.83
2013,87,0.87,-7.79
2013,88,0.56,-7.14
2013,89,3.74,-9.87
2013,90,5.05,-4.71
2013,91,5.74,-4.96
2013,92,9.75,-3.43
2013,93,7.39,-4.24
2013,94,1.97,-4.41
2013,95,1.16,-3.09
2013,96,2.67,-6.27
2013,97,4.79,-7.02
2013,98,4.16,-4.96
2013,99,3.94,-5.36
2013,100,5.98,-5.01
2013,101,3.27,-3.34
2013,102,10.63,-3.97
2013,103,6.38,-4.53
2013,104,5.56,-4.94
2013,105,6.91,-3.54
2013,106,7.43,-2.78
2013,107,5.44,-4.88
2013,108,4.92,-3.05
2013,109,7.28,-4.23
2013,110,10.52,-4.31
2013,111,12.91,-3.97
2013,112,18.17,-1.3
2013,113,7.78,2.34
2013,114,14.68,1.25
2013,115,10.12,-0.34
2013,116,12.26,2.69
2013,117,18.82,-0.1
2013,118,21.85,4.68
2013,119,12.9,5.55
2013,120,14.6,3.14
2013,121,14.13,1.3
2013,122,13.72,0.99
2013,123,17.88,3.95
2013,124,22.61,3.36
2013,125,26.84,5.28
2013,126,22.2,5.33
2013,127,27.34,6.41
2013,128,28.24,11.48
