-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 in LST
Location: latitude  41.8   longitude 123.43 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 55.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2010,1,-11.66,-20.76
2010,2,-14.88,-23.93
2010,3,-14.88,-26.05
2010,4,-16.34,-22.25
2010,5,-14.67,-22.84
2010,6,-13.12,-22.64
2010,7,-10.67,-19.05
2010,8,-6.9,-15.05
2010,9,-6.23,-16.61
2010,10,-9.23,-18.38
2010,11,-11.53,-20.12
2010,12,-15.2,-23.76
2010,13,-13.04,-22.88
2010,14,-8.37,-21.5
2010,15,-11.5,-23.63
2010,16,-5.29,-21.76
2010,17,-2.51,-12.75
2010,18,-3.88,-12.31
2010,19,2.09,-5.44
2010,20,-6.56,-14.23
2010,21,-10.4,-19.93
2010,22,-7.06,-19.81
2010,23,-3.76,-18.14
2010,24,0.65,-13.44
2010,25,-6.34,-17.81
2010,26,-0.31,-16.1
2010,27,-1.34,-12.89
2010,28,-7.12,-18.73
2010,29,-0.3,-16.06
2010,30,0.79,-13.53
2010,31,-4.43,-14.58
2010,32,-11.51,-19.8
2010,33,-11.47,-22.11
2010,34,-8.68,-22.17
2010,35,-10.03,-21.18
2010,36,-9.4,-22.2
2010,37,-4.5,-19.11
2010,38,0.16,-12.51
2010,39,1.61,-7.61
2010,40,-4.5,-12.93
2010,41,-6.84,-17.14
2010,42,-9.51,-18.87
2010,43,-8.73,-20.48
2010,44,-4.62,-14.78
2010,45,-5.77,-15.93
2010,46,-7.32,-19.49
2010,47,-2.79,-18.41
2010,48,-3.79,-14.44
2010,49,-2.4,-17.55
2010,50,1.52,-11.09
2010,51,4.93,-11.87
2010,52,-0.8,-10.41
2010,53,-1.71,-14.32
2010,54,7.56,-4.78
2010,55,2.87,-2.62
2010,56,-2.16,-12.26
2010,57,-0.24,-14.11
2010,58,-2.28,-10.25
2010,59,-2.8,-9.76
2010,60,-2.4,-11.14
2010,61,0.24,-10.59
2010,62,3.71,-13.4
2010,63,5.68,-3.45
2010,64,-1.43,-12.15
2010,65,-3.91,-15.42
2010,66,-2.79,-16.56
2010,67,-5.09,-13.29
2010,68,-2.6,-11.89
2010,69,2.79,-13.23
2010,70,7.62,-7.22
2010,71,1.31,-7.01
2010,72,3.42,-11.45
2010,73,3.53,-5.4
2010,74,3.62,-8.0
2010,75,-0.68,-9.0
2010,76,-0.73,-12.89
2010,77,4.26,-13.48
2010,78,3.68,-2.22
2010,79,1.84,-6.48
2010,80,5.32,-8.88
2010,81,12.54,-3.32
2010,82,8.07,-4.69
2010,83,3.99,-5.01
