-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2008 through 12/31/2008 in LST
Location: latitude  41.8   longitude 123.43 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 55.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2008,1,-6.88,-16.57
2008,2,-1.41,-15.57
2008,3,-2.3,-14.17
2008,4,-1.42,-13.78
2008,5,-0.84,-10.16
2008,6,-3.3,-13.43
2008,7,-1.86,-13.94
2008,8,-5.3,-15.62
2008,9,-7.97,-18.93
2008,10,-5.31,-17.91
2008,11,-2.97,-15.76
2008,12,-12.54,-20.7
2008,13,-13.52,-23.79
2008,14,-12.4,-23.19
2008,15,-12.53,-23.69
2008,16,-13.5,-23.6
2008,17,-12.43,-23.11
2008,18,-8.36,-20.43
2008,19,-6.82,-17.29
2008,20,-9.81,-17.49
2008,21,-9.41,-17.53
2008,22,-8.98,-17.65
2008,23,-10.05,-20.74
2008,24,-8.92,-20.48
2008,25,-5.56,-19.21
2008,26,-5.68,-17.52
2008,27,-4.41,-18.37
2008,28,-4.32,-15.08
2008,29,-6.11,-15.53
2008,30,-6.65,-17.14
2008,31,-5.17,-18.53
2008,32,-2.7,-16.8
2008,33,-2.61,-15.78
2008,34,-3.73,-16.83
2008,35,-3.93,-16.76
2008,36,-5.39,-15.33
2008,37,-5.86,-18.53
2008,38,-3.52,-18.53
2008,39,-3.11,-16.46
2008,40,-1.79,-15.29
2008,41,2.28,-12.48
2008,42,-5.07,-14.7
2008,43,-7.17,-18.01
2008,44,-1.46,-18.04
2008,45,-2.31,-14.66
2008,46,-3.92,-17.19
2008,47,-3.16,-16.94
2008,48,-0.84,-15.79
2008,49,1.69,-11.69
2008,50,3.77,-8.11
2008,51,1.52,-11.93
2008,52,7.63,-6.56
2008,53,-0.2,-10.21
2008,54,-3.72,-12.9
2008,55,-1.48,-15.53
2008,56,-2.05,-10.97
2008,57,1.34,-11.17
2008,58,7.16,-10.19
2008,59,11.36,-4.78
2008,60,3.98,-3.96
2008,61,7.08,-4.99
2008,62,6.22,-3.28
2008,63,4.71,-4.19
2008,64,5.64,-4.07
2008,65,8.82,-3.58
2008,66,6.58,-3.28
2008,67,10.0,-2.89
2008,68,15.42,-3.03
2008,69,14.48,-1.65
2008,70,12.94,-1.08
2008,71,13.24,-2.55
2008,72,16.4,0.84
2008,73,8.73,-3.5
2008,74,11.42,-4.48
2008,75,11.99,-1.39
2008,76,10.96,-4.61
2008,77,15.69,-0.73
2008,78,7.29,-5.34
2008,79,9.82,-5.43
2008,80,15.14,-3.16
2008,81,9.12,1.92
2008,82,15.67,2.68
2008,83,15.77,-0.39
2008,84,5.25,-2.58
2008,85,8.34,-0.62
2008,86,4.68,-0.5
2008,87,7.38,-2.46
2008,88,9.74,-3.15
2008,89,11.36,-0.61
2008,90,7.57,0.92
2008,91,11.54,-2.04
2008,92,14.58,-2.94
2008,93,13.7,-1.81
2008,94,14.31,-4.28
2008,95,17.53,-1.67
2008,96,22.19,0.76
2008,97,15.99,5.68
2008,98,17.91,2.99
2008,99,20.27,5.01
2008,100,16.91,2.95
2008,101,10.76,-1.33
2008,102,14.4,-1.05
2008,103,15.16,-1.12
2008,104,20.49,1.64
2008,105,26.85,5.16
2008,106,25.4,6.92
2008,107,25.72,5.84
2008,108,26.95,4.95
2008,109,27.03,9.84
2008,110,27.35,8.37
2008,111,26.96,6.96
2008,112,20.31,11.6
2008,113,13.93,5.97
2008,114,8.2,0.41
2008,115,16.56,-1.85
2008,116,12.47,3.74
2008,117,16.21,3.18
2008,118,17.41,0.73
2008,119,18.88,4.51
2008,120,21.68,5.19
2008,121,24.12,9.32
2008,122,26.4,9.32
2008,123,26.22,12.32
2008,124,26.39,10.0
2008,125,21.42,7.27
2008,126,22.81,3.18
2008,127,21.67,10.65
2008,128,23.23,10.06
2008,129,22.16,4.22
2008,130,23.63,8.52
2008,131,19.98,8.75
2008,132,19.09,6.39
2008,133,15.98,9.35
2008,134,17.57,7.96
2008,135,20.71,7.53
2008,136,24.12,7.0
2008,137,25.0,8.44
2008,138,24.01,9.21
2008,139,18.21,9.41
2008,140,19.0,6.98
2008,141,25.22,7.3
2008,142,22.2,8.58
2008,143,24.05,6.92
2008,144,28.97,10.4
2008,145,28.73,14.46
2008,146,26.17,10.59
2008,147,27.88,12.0
2008,148,26.4,11.04
2008,149,23.36,8.93
2008,150,24.81,11.76
2008,151,21.82,7.52
2008,152,27.47,9.16
2008,153,19.25,11.86
2008,154,18.35,11.34
2008,155,23.53,9.99
2008,156,21.67,12.82
2008,157,19.71,13.98
2008,158,28.46,10.47
2008,159,21.39,14.67
2008,160,26.47,13.32
2008,161,29.54,13.02
2008,162,29.24,14.55
2008,163,31.3,11.83
2008,164,32.62,15.23
2008,165,32.98,14.05
2008,166,32.52,16.02
2008,167,33.21,16.56
2008,168,35.06,19.37
2008,169,24.83,17.19
2008,170,23.73,16.85
2008,171,31.02,15.92
2008,172,31.46,19.07
2008,173,29.02,18.4
2008,174,29.94,19.18
2008,175,25.81,18.57
2008,176,25.95,16.93
2008,177,27.7,14.83
2008,178,27.99,17.76
2008,179,27.7,17.69
2008,180,28.72,18.69
2008,181,28.57,17.61
2008,182,25.33,18.85
2008,183,26.46,19.06
2008,184,27.48,18.28
2008,185,32.08,18.57
2008,186,34.43,20.0
2008,187,31.88,21.37
2008,188,29.88,20.21
2008,189,32.24,18.46
2008,190,28.72,21.46
2008,191,27.37,21.64
2008,192,31.84,20.87
2008,193,31.61,20.9
2008,194,29.08,20.19
2008,195,33.53,18.79
2008,196,31.39,20.86
2008,197,23.83,19.35
2008,198,27.81,18.27
2008,199,30.01,19.33
2008,200,27.79,18.0
2008,201,29.25,17.87
2008,202,30.7,18.25
2008,203,25.53,20.01
2008,204,29.29,18.69
2008,205,31.45,20.36
2008,206,29.32,20.12
