-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST
Location: latitude  43.88   longitude 125.35 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2019,1,-10.0,-23.16
2019,2,-8.86,-21.55
2019,3,-6.04,-20.19
2019,4,-8.77,-16.66
2019,5,-10.33,-20.45
2019,6,-9.14,-19.18
2019,7,-8.9,-17.76
2019,8,-11.71,-20.41
2019,9,-5.69,-18.97
2019,10,-5.17,-14.26
2019,11,-0.95,-14.88
2019,12,-0.36,-13.16
2019,13,-4.96,-13.13
2019,14,-4.69,-15.63
2019,15,-9.98,-16.92
2019,16,-7.12,-18.35
2019,17,-12.98,-21.49
2019,18,-5.57,-19.79
2019,19,-5.31,-17.26
2019,20,-6.43,-18.09
2019,21,-3.37,-14.88
2019,22,0.45,-13.44
2019,23,-5.49,-14.83
2019,24,-4.54,-14.77
2019,25,-7.41,-14.26
2019,26,-2.81,-16.83
2019,27,0.22,-12.03
2019,28,-4.83,-13.04
2019,29,1.66,-13.82
2019,30,-6.91,-17.01
2019,31,-7.16,-20.16
2019,32,-3.31,-16.93
2019,33,2.41,-11.59
2019,34,-1.56,-15.0
2019,35,-9.97,-20.29
2019,36,-11.57,-20.22
2019,37,-13.54,-21.74
2019,38,-15.97,-24.95
2019,39,-11.93,-24.37
2019,40,-8.67,-21.76
2019,41,-6.76,-20.79
2019,42,-6.78,-17.16
2019,43,-8.3,-19.67
2019,44,-6.11,-20.26
2019,45,-3.52,-18.66
2019,46,-6.8,-12.87
2019,47,-3.42,-17.3
2019,48,-0.13,-14.95
2019,49,3.81,-12.38
2019,50,0.26,-5.13
2019,51,3.46,-6.39
2019,52,4.75,-9.71
2019,53,6.76,-8.64
2019,54,8.71,-6.89
2019,55,4.75,-3.79
2019,56,3.13,-8.61
2019,57,1.8,-8.59
2019,58,2.37,-9.41
2019,59,8.23,-7.11
2019,60,8.79,-5.61
2019,61,11.16,-2.28
2019,62,10.48,-3.66
2019,63,9.62,-1.21
2019,64,10.72,-1.99
2019,65,2.88,-5.64
2019,66,7.44,-4.93
2019,67,12.44,-3.48
