-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 in LST
Location: latitude  43.88   longitude 125.35 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2016,1,-2.63,-15.34
2016,2,-8.91,-17.92
2016,3,-9.27,-19.8
2016,4,-10.19,-22.54
2016,5,-10.63,-24.96
2016,6,-10.05,-20.62
2016,7,-10.92,-23.41
2016,8,-11.37,-20.49
2016,9,-9.47,-22.59
2016,10,-12.92,-23.62
2016,11,-13.31,-26.03
2016,12,-13.04,-25.39
2016,13,-12.08,-21.89
2016,14,-11.68,-24.66
2016,15,-12.55,-22.83
2016,16,-15.9,-22.6
2016,17,-14.81,-23.27
2016,18,-18.12,-21.96
2016,19,-18.26,-23.72
2016,20,-15.54,-26.08
2016,21,-15.5,-26.97
2016,22,-17.04,-27.35
2016,23,-20.17,-29.93
2016,24,-16.46,-25.12
2016,25,-10.07,-23.46
2016,26,-10.67,-23.41
2016,27,-7.99,-22.92
2016,28,-10.18,-22.09
2016,29,-11.4,-23.68
2016,30,-13.55,-24.7
2016,31,-12.58,-22.71
2016,32,-9.09,-24.6
2016,33,-4.63,-21.51
2016,34,-4.15,-18.02
2016,35,-6.36,-21.35
2016,36,-6.31,-17.66
2016,37,-5.32,-18.76
2016,38,-3.36,-18.44
2016,39,-6.0,-16.11
2016,40,-3.94,-17.54
2016,41,2.42,-13.95
2016,42,4.42,-6.64
2016,43,3.4,-5.31
2016,44,-5.81,-10.03
2016,45,-10.31,-18.37
2016,46,-8.15,-20.86
2016,47,-5.28,-12.15
2016,48,1.64,-16.24
2016,49,0.91,-10.8
2016,50,-3.4,-14.04
2016,51,-3.97,-16.89
2016,52,-6.27,-17.37
2016,53,-7.13,-17.74
2016,54,-9.06,-19.78
2016,55,-5.52,-19.84
2016,56,-4.24,-17.56
2016,57,-5.32,-18.65
2016,58,-3.92,-16.23
2016,59,-4.03,-14.3
2016,60,-6.78,-17.62
2016,61,0.33,-12.51
2016,62,-0.63,-10.85
2016,63,1.92,-9.93
2016,64,7.47,-8.1
2016,65,2.96,-4.69
2016,66,2.62,-7.69
2016,67,-3.27,-10.39
2016,68,-2.98,-13.88
2016,69,-3.2,-15.59
2016,70,-2.76,-13.56
2016,71,-1.32,-14.54
2016,72,4.81,-10.79
2016,73,0.57,-11.19
2016,74,5.78,-10.76
2016,75,11.49,-5.36
2016,76,12.79,-1.65
2016,77,13.63,1.36
2016,78,8.94,-2.89
2016,79,8.08,-4.85
2016,80,10.85,-1.5
2016,81,11.98,-2.31
2016,82,6.65,-4.29
2016,83,4.84,-3.57
2016,84,6.12,-5.55
2016,85,10.69,-3.82
2016,86,15.0,-3.66
2016,87,11.99,-4.58
2016,88,16.63,1.53
2016,89,11.5,-1.43
2016,90,10.33,-4.3
2016,91,20.47,2.02
2016,92,16.03,0.74
2016,93,11.18,-3.3
2016,94,11.22,-4.4
2016,95,14.33,-2.41
2016,96,13.04,-0.35
2016,97,19.15,-0.53
2016,98,11.56,-2.18
2016,99,12.69,-4.38
2016,100,6.42,-6.18
2016,101,7.35,-4.34
2016,102,9.83,-3.97
2016,103,3.74,-0.01
2016,104,11.39,-0.77
2016,105,13.53,0.41
2016,106,13.59,0.94
2016,107,12.97,4.87
2016,108,4.69,1.95
2016,109,13.7,0.95
2016,110,17.85,0.24
2016,111,19.47,4.23
2016,112,21.45,3.84
2016,113,14.32,-0.93
2016,114,13.56,-0.49
2016,115,16.5,2.19
2016,116,12.09,2.58
2016,117,13.91,2.75
2016,118,20.0,3.64
2016,119,18.96,0.94
2016,120,20.54,1.82
2016,121,16.03,7.28
2016,122,25.28,7.05
2016,123,17.92,9.59
2016,124,13.0,4.51
2016,125,16.66,3.59
2016,126,22.18,2.92
2016,127,16.11,6.91
2016,128,16.69,5.96
2016,129,21.92,5.58
2016,130,23.65,8.94
2016,131,23.64,6.98
2016,132,25.84,8.65
2016,133,14.15,4.44
2016,134,20.05,2.47
2016,135,17.83,7.9
2016,136,17.75,5.67
2016,137,17.44,4.58
2016,138,28.11,6.11
2016,139,28.01,13.73
2016,140,27.54,12.05
2016,141,26.63,11.55
2016,142,26.7,10.07
2016,143,21.77,8.14
2016,144,22.49,9.67
2016,145,17.64,10.88
2016,146,18.84,8.06
2016,147,20.53,7.94
2016,148,27.37,7.87
2016,149,29.06,12.02
2016,150,21.58,10.55
2016,151,22.78,8.58
2016,152,22.46,6.62
2016,153,26.85,9.17
2016,154,25.37,11.57
2016,155,30.5,11.94
2016,156,27.69,12.44
2016,157,30.48,12.4
2016,158,29.37,12.79
2016,159,25.23,11.38
2016,160,27.13,12.9
2016,161,26.97,13.59
2016,162,22.91,15.5
2016,163,20.17,12.79
2016,164,25.44,10.04
2016,165,24.87,12.71
2016,166,26.36,11.99
2016,167,23.68,16.41
2016,168,25.4,14.64
2016,169,24.55,14.95
2016,170,25.05,16.24
2016,171,22.31,14.31
2016,172,28.18,12.56
2016,173,26.32,18.27
2016,174,24.89,18.55
2016,175,25.46,15.16
2016,176,21.05,12.38
2016,177,23.64,12.12
2016,178,27.75,12.82
2016,179,29.49,14.78
2016,180,29.26,17.55
2016,181,26.36,18.47
2016,182,25.87,15.46
2016,183,24.35,13.69
2016,184,26.01,13.19
2016,185,30.36,15.17
2016,186,30.51,16.52
2016,187,29.86,17.47
2016,188,29.96,15.04
2016,189,31.87,18.34
2016,190,31.01,18.88
2016,191,32.09,17.98
2016,192,32.99,20.06
2016,193,34.53,22.72
2016,194,32.31,20.23
2016,195,29.25,17.83
2016,196,27.48,16.69
2016,197,27.16,15.06
2016,198,25.75,16.53
2016,199,27.08,16.91
2016,200,30.56,15.4
2016,201,31.52,18.27
2016,202,28.4,21.08
2016,203,28.95,20.97
2016,204,27.66,20.68
2016,205,29.36,22.11
2016,206,31.91,20.53
2016,207,26.6,17.89
2016,208,26.76,16.11
2016,209,30.1,16.09
2016,210,29.35,19.93
2016,211,27.88,20.68
2016,212,30.28,18.54
2016,213,27.84,20.48
2016,214,29.44,20.64
2016,215,31.42,20.19
2016,216,32.07,20.84
2016,217,33.5,21.84
2016,218,34.12,22.85
2016,219,32.81,23.91
2016,220,25.7,16.74
2016,221,27.01,14.67
2016,222,28.1,15.38
2016,223,31.28,19.76
2016,224,32.55,23.9
2016,225,32.43,23.91
2016,226,33.78,21.77
2016,227,31.39,17.61
2016,228,29.84,18.81
2016,229,27.89,16.33
2016,230,28.86,15.59
2016,231,27.43,17.24
2016,232,28.18,17.09
2016,233,30.24,16.75
2016,234,30.78,18.48
2016,235,29.86,16.75
2016,236,29.99,16.56
2016,237,29.6,18.77
2016,238,23.23,11.94
2016,239,25.47,9.94
2016,240,26.01,11.23
2016,241,27.25,11.15
2016,242,25.85,12.89
2016,243,18.69,13.74
2016,244,20.24,13.6
2016,245,21.24,14.62
2016,246,23.62,14.21
2016,247,26.77,15.46
2016,248,24.3,17.05
2016,249,25.98,15.57
2016,250,24.1,15.91
2016,251,24.62,16.15
2016,252,20.96,16.81
2016,253,20.53,15.34
2016,254,23.2,13.64
2016,255,21.27,14.49
2016,256,20.22,13.97
2016,257,21.1,12.3
2016,258,23.99,13.53
2016,259,23.39,15.52
2016,260,21.52,12.83
2016,261,20.18,10.29
2016,262,19.43,8.62
2016,263,21.77,7.95
2016,264,23.19,7.29
2016,265,23.5,8.78
2016,266,22.82,9.92
2016,267,18.22,12.61
2016,268,22.64,15.23
2016,269,20.38,10.45
2016,270,22.52,8.82
2016,271,16.92,3.15
2016,272,14.83,-0.09
2016,273,17.46,1.82
2016,274,21.77,3.91
2016,275,23.02,9.78
2016,276,20.01,6.91
2016,277,16.59,3.65
2016,278,11.36,1.86
2016,279,11.2,0.75
2016,280,12.57,-1.92
2016,281,10.98,1.9
2016,282,7.88,-0.95
2016,283,9.04,-2.22
2016,284,11.35,-3.54
2016,285,10.0,-2.8
2016,286,11.12,-4.46
2016,287,15.58,-1.79
2016,288,18.41,5.06
2016,289,21.6,8.14
2016,290,15.24,10.41
2016,291,12.64,2.46
2016,292,16.46,-0.62
2016,293,11.54,-0.55
2016,294,6.0,-4.77
2016,295,10.93,-1.99
2016,296,4.18,-2.74
2016,297,8.55,-4.86
2016,298,8.39,-2.51
2016,299,11.27,2.5
2016,300,4.26,-4.21
2016,301,7.95,-5.35
2016,302,4.84,-5.33
2016,303,1.16,-5.68
2016,304,0.86,-3.88
2016,305,-2.58,-10.01
2016,306,-0.15,-11.78
2016,307,4.3,-8.62
2016,308,-0.29,-8.48
2016,309,4.25,-7.0
2016,310,0.48,-9.09
2016,311,-1.19,-10.99
2016,312,-3.86,-9.62
2016,313,-3.8,-11.62
2016,314,-1.65,-11.81
2016,315,1.36,-7.9
2016,316,-0.2,-6.41
2016,317,0.76,-9.13
2016,318,4.14,-9.86
2016,319,4.01,-7.98
2016,320,-2.1,-10.68
2016,321,0.42,-11.19
2016,322,2.24,-13.24
2016,323,0.32,-7.76
2016,324,-7.32,-13.96
2016,325,-7.19,-15.67
2016,326,-10.54,-18.74
2016,327,-9.64,-19.63
2016,328,-8.07,-19.38
2016,329,-6.42,-17.95
2016,330,-1.26,-14.58
2016,331,1.38,-11.18
2016,332,-7.23,-13.84
2016,333,-2.37,-15.47
2016,334,-2.77,-14.41
2016,335,-1.11,-8.07
2016,336,-4.09,-10.74
2016,337,0.09,-11.69
2016,338,4.05,-5.58
2016,339,0.64,-8.7
2016,340,-5.76,-14.73
2016,341,-6.58,-14.6
2016,342,-7.58,-17.1
2016,343,-5.89,-14.04
2016,344,-8.35,-16.1
2016,345,-6.02,-16.28
2016,346,-4.3,-16.39
2016,347,-4.3,-13.84
2016,348,-10.98,-18.37
2016,349,-11.8,-20.3
2016,350,-12.46,-22.21
2016,351,-8.49,-20.54
2016,352,-1.67,-14.69
2016,353,0.98,-9.94
2016,354,1.54,-7.0
2016,355,-0.52,-12.04
2016,356,-8.47,-13.09
2016,357,-7.0,-12.76
2016,358,-9.53,-17.6
2016,359,-9.35,-19.51
2016,360,-1.59,-17.33
2016,361,-10.5,-22.92
2016,362,-14.04,-24.03
2016,363,-10.44,-24.31
2016,364,-13.5,-21.85
2016,365,-6.62,-19.21
2016,366,-4.5,-16.98
