-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2005 through 12/31/2005 in LST
Location: latitude  43.88   longitude 125.35 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2005,1,-12.0,-22.9
2005,2,-6.27,-16.38
2005,3,-8.44,-20.59
2005,4,-14.68,-24.01
2005,5,-8.24,-24.1
2005,6,-10.23,-21.38
2005,7,-11.54,-22.97
2005,8,-13.9,-24.98
2005,9,-14.63,-26.69
2005,10,-16.09,-25.94
2005,11,-16.23,-24.9
2005,12,-13.18,-20.3
2005,13,-11.4,-17.14
2005,14,-11.13,-16.0
2005,15,-9.76,-16.66
2005,16,-9.45,-16.45
2005,17,-6.7,-15.84
2005,18,-10.51,-14.75
2005,19,-12.87,-16.49
2005,20,-12.86,-23.2
2005,21,-9.27,-22.94
2005,22,-4.89,-19.78
2005,23,-2.24,-16.18
2005,24,-12.78,-17.66
2005,25,-10.71,-20.67
2005,26,-10.58,-22.51
2005,27,-10.91,-23.96
2005,28,-7.07,-18.57
2005,29,-14.02,-22.84
2005,30,-13.48,-26.42
2005,31,-14.94,-18.69
2005,32,-11.71,-17.22
2005,33,-10.3,-20.53
2005,34,-10.78,-20.06
2005,35,-12.29,-19.1
2005,36,-11.83,-22.34
2005,37,-9.61,-23.46
2005,38,-10.48,-18.63
2005,39,-10.95,-22.52
2005,40,-13.99,-25.2
2005,41,-13.45,-24.8
2005,42,-11.18,-25.26
2005,43,-9.24,-23.71
2005,44,-6.72,-20.77
2005,45,-7.81,-18.47
2005,46,-7.47,-21.25
2005,47,-7.16,-14.26
2005,48,-8.46,-18.97
2005,49,-8.25,-17.24
2005,50,-12.77,-23.3
2005,51,-14.98,-25.18
2005,52,-11.16,-25.52
2005,53,-9.17,-22.09
2005,54,-11.55,-22.28
2005,55,-9.28,-24.47
2005,56,-10.96,-19.32
2005,57,-7.96,-20.4
2005,58,-3.98,-18.7
2005,59,-6.99,-21.27
2005,60,-4.36,-20.25
2005,61,-5.48,-20.41
2005,62,-3.89,-16.53
2005,63,-8.03,-17.71
2005,64,-3.31,-20.27
2005,65,4.11,-11.1
2005,66,-1.9,-11.07
2005,67,-5.22,-14.96
2005,68,-7.52,-13.45
2005,69,-6.78,-13.26
2005,70,-8.01,-15.19
2005,71,-5.35,-13.96
2005,72,-1.56,-17.04
2005,73,6.1,-13.0
2005,74,5.9,-5.7
2005,75,9.34,-5.34
2005,76,4.04,-5.81
2005,77,4.28,-8.61
2005,78,8.85,-6.21
2005,79,7.91,-3.84
2005,80,7.37,-1.9
2005,81,6.05,-4.66
2005,82,0.8,-6.34
2005,83,-1.97,-9.9
2005,84,0.61,-11.28
2005,85,6.09,-9.45
2005,86,7.9,-0.98
2005,87,2.9,-3.91
2005,88,4.58,-4.75
2005,89,9.69,-3.12
2005,90,6.1,-3.85
2005,91,10.75,-3.79
2005,92,9.05,-3.85
2005,93,13.45,-3.59
2005,94,15.36,0.64
2005,95,23.85,1.41
2005,96,17.62,1.74
2005,97,10.0,-2.35
2005,98,12.76,-3.74
2005,99,7.91,0.55
2005,100,11.56,-3.24
2005,101,13.15,-1.15
2005,102,10.37,-2.25
2005,103,15.99,-2.29
2005,104,9.59,-3.12
2005,105,12.08,-4.69
2005,106,12.75,-0.55
2005,107,14.29,-2.21
2005,108,19.99,-1.89
2005,109,12.47,4.1
2005,110,7.71,2.06
2005,111,6.13,-1.19
2005,112,9.31,1.93
2005,113,19.23,-0.68
2005,114,15.46,5.2
2005,115,15.81,-0.06
2005,116,21.15,2.84
2005,117,22.71,3.25
2005,118,17.43,5.6
2005,119,21.5,1.49
2005,120,24.93,7.79
