-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: latitude  45.75   longitude 126.63 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 139.04 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2023,1,-13.63,-23.57
2023,2,-12.59,-25.65
2023,3,-12.93,-23.34
2023,4,-10.73,-23.11
2023,5,-11.04,-21.5
2023,6,-12.35,-20.07
2023,7,-15.19,-22.33
2023,8,-10.47,-21.62
2023,9,-13.49,-23.53
2023,10,-5.09,-19.35
2023,11,-1.92,-12.45
2023,12,0.79,-10.94
2023,13,-1.12,-17.19
2023,14,-17.93,-26.15
2023,15,-14.85,-27.2
2023,16,-15.07,-25.92
2023,17,-11.15,-22.15
2023,18,-10.46,-24.65
2023,19,-12.77,-23.23
2023,20,-20.11,-27.51
2023,21,-16.63,-29.38
2023,22,-19.5,-31.85
2023,23,-25.7,-34.9
2023,24,-20.6,-34.75
2023,25,-17.13,-30.53
2023,26,-17.48,-28.45
2023,27,-18.5,-28.95
2023,28,-15.62,-26.77
2023,29,-13.03,-22.52
2023,30,-9.61,-21.12
2023,31,-9.0,-19.38
2023,32,-10.16,-19.09
2023,33,-10.94,-22.86
2023,34,-8.62,-22.65
2023,35,-7.2,-21.36
2023,36,-7.74,-18.79
2023,37,-7.39,-20.55
2023,38,-8.73,-19.37
2023,39,-7.25,-17.23
2023,40,-3.26,-18.66
2023,41,-4.64,-12.23
2023,42,-3.69,-13.67
2023,43,-7.28,-21.89
2023,44,-8.25,-19.3
2023,45,-10.87,-21.82
2023,46,-10.11,-23.1
2023,47,-4.42,-19.8
2023,48,-6.6,-16.2
2023,49,-7.18,-19.97
2023,50,-6.34,-14.34
2023,51,-8.78,-17.77
2023,52,-6.62,-21.77
2023,53,-2.31,-16.22
2023,54,-5.53,-15.54
2023,55,-7.36,-17.31
2023,56,-2.94,-20.07
2023,57,1.48,-16.66
2023,58,4.02,-8.98
2023,59,-0.21,-7.82
2023,60,-2.87,-12.87
2023,61,-0.99,-15.42
2023,62,1.19,-12.93
2023,63,5.97,-9.39
2023,64,8.02,-4.77
2023,65,8.81,-2.56
2023,66,5.12,-3.61
2023,67,4.08,-5.09
2023,68,7.9,-1.97
2023,69,10.03,-1.4
2023,70,2.93,-5.61
2023,71,-1.88,-7.27
2023,72,-0.02,-10.57
2023,73,-0.26,-10.67
2023,74,-1.98,-7.49
2023,75,-1.04,-10.46
2023,76,1.97,-11.03
2023,77,6.47,-8.52
2023,78,10.46,-4.71
2023,79,12.8,-3.34
2023,80,13.43,3.01
2023,81,9.2,-3.35
2023,82,0.25,-5.5
2023,83,0.69,-4.53
2023,84,1.69,-3.71
2023,85,5.85,-3.37
2023,86,9.77,-3.58
2023,87,11.51,-2.66
2023,88,16.1,-1.43
2023,89,14.27,-2.27
2023,90,19.84,-0.33
2023,91,21.34,2.98
2023,92,20.72,5.58
2023,93,14.37,1.02
2023,94,7.55,-1.49
2023,95,12.24,-0.63
2023,96,12.3,-0.65
2023,97,3.25,-4.26
2023,98,10.76,-3.61
2023,99,19.22,-1.18
2023,100,19.37,4.45
2023,101,7.06,-0.67
2023,102,8.96,-3.55
2023,103,11.08,-3.38
2023,104,11.45,-2.83
2023,105,14.02,-2.17
2023,106,11.58,0.08
2023,107,14.37,-0.03
2023,108,13.89,3.67
2023,109,12.95,0.93
2023,110,10.65,1.74
2023,111,9.91,-3.09
2023,112,10.75,-3.55
2023,113,10.49,-3.96
2023,114,15.16,-2.9
2023,115,8.17,-1.82
2023,116,13.82,-3.88
2023,117,19.32,2.51
2023,118,11.35,5.85
2023,119,11.46,5.13
2023,120,10.23,3.52
2023,121,18.7,1.93
2023,122,21.35,4.9
