-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 in LST
Location: latitude  45.75   longitude 126.63 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 139.04 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2010,1,-23.52,-34.38
2010,2,-21.24,-28.89
2010,3,-18.6,-28.0
2010,4,-18.26,-27.98
2010,5,-16.69,-20.33
2010,6,-13.5,-19.94
2010,7,-8.53,-15.19
2010,8,-12.14,-23.96
2010,9,-15.87,-27.78
2010,10,-16.54,-28.86
2010,11,-20.08,-29.81
2010,12,-20.24,-30.0
2010,13,-21.65,-29.4
2010,14,-18.02,-30.75
2010,15,-18.07,-32.42
2010,16,-17.29,-29.55
2010,17,-10.86,-24.9
2010,18,-12.2,-20.26
2010,19,-2.35,-18.19
2010,20,-15.31,-27.68
2010,21,-18.71,-32.62
2010,22,-14.04,-29.24
2010,23,-10.1,-24.93
2010,24,-7.63,-21.57
2010,25,-14.89,-24.23
2010,26,-9.47,-26.06
2010,27,-8.73,-24.44
2010,28,-13.46,-29.15
2010,29,-7.94,-21.9
2010,30,-7.01,-24.87
2010,31,-15.13,-28.3
2010,32,-18.44,-32.67
2010,33,-24.04,-36.66
2010,34,-18.55,-31.88
2010,35,-16.6,-31.18
2010,36,-14.01,-22.5
2010,37,-11.85,-24.72
2010,38,-5.22,-23.65
2010,39,-10.87,-23.92
2010,40,-12.09,-24.5
2010,41,-12.75,-25.36
2010,42,-15.61,-29.44
2010,43,-13.46,-29.16
2010,44,-13.93,-26.17
2010,45,-11.86,-23.22
2010,46,-12.53,-23.98
2010,47,-9.81,-26.84
2010,48,-8.44,-24.24
2010,49,-10.71,-22.33
2010,50,-8.9,-24.57
2010,51,-11.56,-25.57
2010,52,-12.11,-18.73
2010,53,-10.35,-22.83
2010,54,-4.66,-16.46
2010,55,-0.05,-11.38
2010,56,-11.34,-25.88
2010,57,-12.21,-28.18
2010,58,-12.63,-29.27
2010,59,-11.62,-24.34
2010,60,-9.14,-25.21
2010,61,-10.0,-21.76
2010,62,-6.68,-24.34
2010,63,-2.98,-10.4
2010,64,-8.11,-20.68
2010,65,-10.22,-22.89
2010,66,-10.95,-24.84
2010,67,-9.72,-23.66
2010,68,-7.47,-27.14
2010,69,-4.91,-24.65
2010,70,0.52,-16.7
2010,71,-0.33,-14.07
2010,72,-6.66,-20.97
2010,73,-0.96,-20.17
2010,74,-1.88,-11.24
2010,75,-8.36,-16.97
2010,76,-6.66,-17.86
2010,77,-3.68,-20.3
2010,78,-0.41,-12.19
2010,79,-0.85,-15.07
2010,80,-0.1,-17.02
2010,81,-0.06,-13.82
2010,82,1.24,-14.11
2010,83,-1.45,-11.6
2010,84,-3.86,-13.71
2010,85,-5.53,-13.74
2010,86,-1.44,-16.15
2010,87,-0.07,-14.41
2010,88,2.0,-12.19
2010,89,2.17,-5.17
2010,90,3.76,-0.26
2010,91,3.49,-3.21
2010,92,1.9,-3.43
2010,93,4.11,-6.03
2010,94,8.56,-3.58
2010,95,4.06,-3.66
2010,96,5.92,-4.77
2010,97,11.8,-3.35
2010,98,14.04,-0.32
2010,99,6.57,-4.42
2010,100,4.83,-5.69
2010,101,3.77,-5.8
2010,102,1.54,-4.08
2010,103,-1.29,-7.33
2010,104,0.69,-9.32
2010,105,2.99,-9.58
2010,106,5.88,-4.83
2010,107,8.31,-2.71
2010,108,11.78,-3.01
2010,109,10.67,-1.5
2010,110,12.31,-0.95
2010,111,11.12,-1.89
2010,112,12.13,-3.75
2010,113,15.25,-2.73
2010,114,18.28,0.15
2010,115,18.78,2.98
2010,116,14.46,4.57
2010,117,5.84,0.2
2010,118,8.8,1.15
2010,119,11.73,-1.0
2010,120,13.8,-0.02
2010,121,20.29,2.84
2010,122,21.18,5.51
2010,123,18.31,2.87
2010,124,18.93,3.99
2010,125,13.06,6.9
2010,126,10.96,4.34
2010,127,13.09,3.54
2010,128,16.24,2.15
2010,129,13.43,1.02
2010,130,9.95,3.81
2010,131,13.84,3.25
2010,132,15.59,4.91
2010,133,19.42,3.78
2010,134,22.87,7.14
2010,135,20.54,9.42
2010,136,25.79,6.37
2010,137,21.11,11.2
2010,138,21.72,11.96
2010,139,20.78,10.4
2010,140,20.82,9.62
2010,141,27.27,11.04
2010,142,28.76,13.18
2010,143,30.03,12.94
2010,144,22.18,15.05
2010,145,24.42,13.25
2010,146,23.64,12.48
2010,147,26.86,11.51
2010,148,21.53,14.35
2010,149,20.26,13.07
2010,150,22.64,13.92
2010,151,25.56,13.4
2010,152,25.98,12.69
2010,153,28.66,14.11
2010,154,30.36,15.45
2010,155,32.13,15.31
2010,156,31.76,15.22
2010,157,26.84,14.56
2010,158,32.21,15.9
2010,159,33.43,16.96
2010,160,34.09,15.7
2010,161,35.73,19.59
2010,162,34.19,18.52
2010,163,25.95,18.51
2010,164,29.69,17.16
2010,165,29.27,16.92
2010,166,27.35,18.39
2010,167,25.74,17.26
2010,168,30.44,16.4
2010,169,25.39,19.48
2010,170,25.99,19.63
2010,171,24.62,13.81
2010,172,19.02,10.59
2010,173,25.56,9.53
2010,174,31.6,14.09
2010,175,35.66,18.53
2010,176,35.91,19.78
2010,177,37.5,21.51
2010,178,34.72,21.99
2010,179,25.6,20.28
2010,180,29.92,19.94
2010,181,30.35,19.69
2010,182,31.16,20.76
2010,183,28.54,20.88
2010,184,29.68,19.69
2010,185,27.86,19.28
2010,186,25.61,16.7
2010,187,24.9,15.82
2010,188,22.61,14.9
2010,189,22.43,16.11
2010,190,24.13,16.81
2010,191,26.43,15.53
2010,192,24.11,18.44
2010,193,28.26,18.01
2010,194,29.19,16.68
2010,195,30.16,16.79
2010,196,30.87,18.29
2010,197,27.67,21.35
2010,198,29.65,21.27
2010,199,27.26,21.12
2010,200,29.37,19.08
2010,201,24.1,20.31
2010,202,27.48,18.85
2010,203,28.02,18.87
2010,204,28.06,19.49
2010,205,28.26,18.62
2010,206,29.51,19.32
2010,207,28.14,18.1
2010,208,27.54,14.74
2010,209,25.43,14.42
2010,210,28.0,14.87
2010,211,28.59,17.18
2010,212,28.23,15.41
2010,213,26.77,12.84
2010,214,28.45,15.24
2010,215,29.46,17.53
2010,216,26.72,18.49
2010,217,24.82,19.8
2010,218,25.53,17.35
2010,219,26.21,16.44
2010,220,21.3,16.26
2010,221,24.18,16.57
2010,222,25.75,12.84
2010,223,28.62,13.3
2010,224,27.86,16.16
2010,225,28.27,13.89
2010,226,28.81,17.95
2010,227,25.36,15.15
2010,228,27.06,12.57
2010,229,28.88,14.38
2010,230,29.8,18.77
2010,231,25.86,19.75
2010,232,28.41,17.24
2010,233,27.73,15.85
2010,234,21.95,15.97
2010,235,24.19,15.88
2010,236,24.63,13.22
2010,237,27.54,12.73
2010,238,29.42,14.57
2010,239,24.66,17.77
2010,240,25.48,18.92
2010,241,24.83,18.1
2010,242,24.02,12.6
2010,243,23.93,10.85
2010,244,25.49,10.27
2010,245,26.58,14.47
2010,246,26.68,13.37
2010,247,26.93,17.38
2010,248,28.38,14.47
2010,249,28.19,10.63
2010,250,20.58,6.88
2010,251,24.11,6.46
2010,252,27.67,9.6
2010,253,28.8,12.13
2010,254,29.21,14.65
2010,255,29.74,13.18
2010,256,30.25,13.2
2010,257,31.57,14.33
2010,258,30.19,14.99
2010,259,19.97,8.94
2010,260,20.21,7.21
2010,261,22.01,8.26
2010,262,23.27,7.92
2010,263,22.46,9.37
2010,264,18.7,4.13
2010,265,14.08,1.35
2010,266,13.08,0.76
2010,267,20.41,2.92
2010,268,20.44,6.08
2010,269,18.03,7.81
2010,270,15.4,4.49
2010,271,12.58,3.51
2010,272,16.39,1.99
2010,273,18.92,1.5
2010,274,13.23,1.09
2010,275,12.75,2.51
2010,276,13.01,6.24
2010,277,15.08,2.55
2010,278,17.39,0.24
2010,279,23.19,4.54
2010,280,22.69,9.95
2010,281,22.97,11.48
2010,282,22.39,8.59
2010,283,14.66,6.07
2010,284,5.84,-0.07
2010,285,13.68,-0.54
2010,286,13.18,1.59
2010,287,9.45,-1.11
2010,288,7.5,-4.52
2010,289,2.6,-4.47
2010,290,2.77,-6.28
2010,291,6.75,-5.24
2010,292,7.06,-2.51
2010,293,8.2,-2.97
2010,294,8.53,-3.71
2010,295,12.2,-0.05
2010,296,9.15,-1.32
2010,297,4.63,-3.79
2010,298,0.66,-5.03
2010,299,0.67,-5.12
2010,300,5.41,-5.51
2010,301,6.91,-4.22
2010,302,8.67,-2.85
2010,303,11.28,-1.99
2010,304,11.53,-3.1
2010,305,1.94,-5.87
2010,306,0.07,-6.97
2010,307,4.8,-6.53
2010,308,6.23,-5.08
2010,309,7.93,-3.04
2010,310,8.54,-2.01
2010,311,2.71,-1.28
2010,312,-0.63,-4.07
2010,313,-0.81,-8.82
2010,314,2.09,-9.23
2010,315,2.46,-8.2
2010,316,-0.56,-5.44
2010,317,-1.89,-6.84
2010,318,-2.55,-12.37
2010,319,-4.21,-15.18
2010,320,-1.61,-8.94
2010,321,-3.72,-11.64
2010,322,2.04,-7.58
2010,323,3.92,-0.37
2010,324,5.28,-2.51
2010,325,4.91,-5.97
2010,326,-3.38,-10.9
2010,327,-1.53,-12.71
2010,328,2.85,-8.41
2010,329,-6.51,-11.33
2010,330,-7.57,-16.63
2010,331,-7.08,-13.3
2010,332,-12.3,-15.13
2010,333,-13.28,-20.88
2010,334,-9.83,-21.75
2010,335,-8.84,-15.55
2010,336,-6.49,-17.06
2010,337,-14.09,-21.24
2010,338,-5.86,-19.1
2010,339,-10.25,-17.59
2010,340,-10.5,-19.93
2010,341,-9.93,-20.4
2010,342,-9.32,-19.0
2010,343,-9.98,-14.37
2010,344,-9.7,-13.82
2010,345,-13.74,-25.66
2010,346,-19.14,-30.43
2010,347,-20.51,-32.01
2010,348,-21.2,-33.36
2010,349,-19.32,-28.83
2010,350,-18.14,-31.94
2010,351,-13.51,-18.48
2010,352,-10.49,-22.06
2010,353,-7.61,-17.02
2010,354,-10.88,-21.34
2010,355,-13.91,-25.55
2010,356,-12.75,-18.65
2010,357,-19.32,-29.11
2010,358,-24.43,-35.31
2010,359,-19.33,-27.11
2010,360,-16.88,-21.52
2010,361,-13.38,-16.76
2010,362,-12.7,-19.95
2010,363,-14.84,-22.45
2010,364,-13.69,-19.99
2010,365,-9.1,-18.6
