-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: latitude  41.8   longitude 123.43 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 55.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2009,1,-6.35,-16.31
2009,2,-3.92,-14.79
2009,3,-3.92,-15.07
2009,4,-8.08,-17.53
2009,5,-7.05,-18.59
2009,6,-6.03,-17.4
2009,7,-4.76,-17.39
2009,8,-10.53,-18.27
2009,9,-10.1,-20.82
2009,10,-9.53,-21.41
2009,11,-11.73,-21.48
2009,12,-7.82,-16.95
2009,13,-7.45,-19.23
2009,14,-9.0,-20.88
2009,15,-4.64,-17.44
2009,16,-7.3,-18.05
2009,17,-2.25,-17.0
2009,18,-2.6,-10.73
2009,19,-2.26,-15.58
2009,20,0.53,-11.02
2009,21,0.51,-13.71
2009,22,-4.55,-16.28
2009,23,-10.56,-19.44
2009,24,-10.22,-20.92
2009,25,-6.39,-19.74
2009,26,-5.86,-20.53
2009,27,1.07,-16.06
2009,28,2.81,-7.82
2009,29,1.98,-10.61
2009,30,2.5,-9.86
2009,31,-0.1,-11.97
2009,32,-0.51,-12.56
2009,33,-3.28,-13.42
2009,34,-2.32,-16.93
2009,35,4.14,-7.93
2009,36,-0.12,-10.63
2009,37,3.72,-9.73
2009,38,5.59,-8.83
2009,39,5.39,-8.98
2009,40,5.68,-6.47
2009,41,6.27,-4.92
2009,42,3.28,-9.46
2009,43,6.99,-1.5
2009,44,-2.15,-14.78
2009,45,-6.6,-15.75
2009,46,-10.34,-20.48
2009,47,-9.55,-22.42
2009,48,-7.64,-21.58
2009,49,-7.25,-18.14
2009,50,-5.11,-15.94
2009,51,-8.37,-18.01
2009,52,0.93,-17.51
2009,53,-6.71,-19.25
2009,54,-1.69,-18.52
2009,55,-1.82,-15.44
2009,56,-2.5,-18.52
2009,57,1.35,-16.16
2009,58,-0.58,-13.49
2009,59,2.03,-13.65
2009,60,-3.35,-13.93
2009,61,1.98,-15.39
2009,62,5.66,-8.46
2009,63,6.15,-7.43
2009,64,2.82,-2.36
2009,65,1.2,-9.15
2009,66,6.1,-8.94
2009,67,10.0,-2.11
2009,68,3.99,-5.14
2009,69,3.9,-6.06
2009,70,9.66,-5.14
2009,71,2.15,-3.36
2009,72,-1.65,-7.13
2009,73,7.47,-10.58
2009,74,11.29,-2.19
2009,75,9.34,-3.34
2009,76,16.15,-1.29
2009,77,17.82,-1.83
2009,78,7.46,-3.78
2009,79,13.31,-3.71
2009,80,13.89,0.38
2009,81,4.11,-4.78
2009,82,3.77,-5.39
2009,83,1.32,-5.99
2009,84,4.94,-4.68
2009,85,4.57,-4.26
2009,86,3.74,-4.53
2009,87,4.43,-3.98
2009,88,6.6,-4.04
2009,89,5.29,-2.71
