-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2008 through 12/31/2008 in LST
Location: latitude  43.88   longitude 125.35 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2008,1,-11.67,-22.03
2008,2,-7.58,-20.03
2008,3,-6.35,-17.43
2008,4,-6.06,-18.55
2008,5,-5.1,-16.0
2008,6,-8.35,-18.88
2008,7,-7.36,-19.79
2008,8,-10.35,-22.59
2008,9,-15.05,-26.05
2008,10,-10.26,-22.65
2008,11,-8.21,-22.85
2008,12,-17.16,-26.22
2008,13,-17.59,-28.48
2008,14,-15.36,-27.58
2008,15,-16.92,-27.71
2008,16,-15.96,-27.12
2008,17,-13.44,-27.18
2008,18,-13.34,-22.64
2008,19,-10.11,-23.24
2008,20,-14.49,-25.02
2008,21,-13.74,-23.68
2008,22,-11.65,-22.57
2008,23,-14.09,-23.67
2008,24,-13.37,-24.01
2008,25,-9.39,-23.3
2008,26,-8.61,-20.62
2008,27,-7.37,-20.96
2008,28,-7.08,-18.0
2008,29,-7.84,-19.4
2008,30,-9.4,-21.26
2008,31,-8.07,-21.36
2008,32,-7.12,-20.16
2008,33,-3.51,-18.65
2008,34,-7.36,-19.48
2008,35,-7.28,-20.33
2008,36,-6.3,-19.0
2008,37,-6.84,-19.93
2008,38,-6.29,-19.43
2008,39,-6.34,-18.19
2008,40,-4.63,-16.09
2008,41,-2.07,-14.1
2008,42,-9.35,-19.46
2008,43,-10.31,-19.98
2008,44,-7.6,-22.4
2008,45,-6.05,-18.03
2008,46,-8.11,-20.95
2008,47,-6.06,-20.56
2008,48,-3.42,-19.63
2008,49,-1.68,-17.15
2008,50,-1.03,-12.19
2008,51,-3.26,-15.66
2008,52,4.07,-11.73
2008,53,-4.0,-14.09
2008,54,-7.44,-17.19
2008,55,-3.87,-19.43
2008,56,-4.58,-14.17
2008,57,-3.33,-14.98
2008,58,3.06,-13.83
2008,59,6.82,-8.2
2008,60,1.44,-7.82
2008,61,3.39,-10.16
2008,62,2.48,-10.98
2008,63,2.01,-10.77
2008,64,1.99,-8.47
2008,65,5.08,-8.51
2008,66,1.95,-6.6
2008,67,7.18,-7.38
2008,68,12.16,-2.76
2008,69,11.12,-2.93
2008,70,9.75,-3.33
2008,71,9.47,-4.55
2008,72,15.85,-3.02
2008,73,5.26,-3.78
2008,74,9.36,-5.44
2008,75,10.05,-1.02
2008,76,7.39,-2.17
2008,77,12.96,-3.21
2008,78,5.35,-5.75
2008,79,7.43,-5.78
2008,80,14.37,-4.3
2008,81,10.47,-0.48
2008,82,12.79,-0.46
2008,83,13.58,-1.74
2008,84,4.41,-3.07
2008,85,1.99,-1.82
2008,86,3.18,-2.83
2008,87,4.49,-2.85
2008,88,7.32,-3.62
2008,89,7.51,-1.51
2008,90,5.67,-0.85
2008,91,9.59,-0.98
2008,92,13.58,-2.27
2008,93,8.22,-0.12
2008,94,5.07,-4.93
2008,95,12.49,-2.09
2008,96,20.55,-0.84
2008,97,17.81,7.4
2008,98,18.64,4.86
2008,99,22.81,3.48
2008,100,15.23,-0.95
2008,101,10.34,-4.17
2008,102,11.62,-3.03
2008,103,16.91,-2.96
2008,104,18.8,2.44
2008,105,22.86,5.59
2008,106,23.61,6.23
2008,107,24.36,5.53
2008,108,26.87,6.68
2008,109,27.01,9.75
2008,110,26.34,11.56
2008,111,25.28,9.99
