-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2007 through 12/31/2007 in LST
Location: latitude  45.75   longitude 126.63 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 139.04 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2007,1,-9.68,-15.5
2007,2,-7.09,-16.76
2007,3,-7.98,-18.21
2007,4,-7.57,-16.31
2007,5,-5.26,-15.18
2007,6,-6.51,-15.17
2007,7,-10.43,-19.84
2007,8,-9.17,-19.17
2007,9,-14.55,-22.64
2007,10,-12.07,-23.54
2007,11,-12.66,-21.42
2007,12,-13.48,-23.31
2007,13,-12.11,-21.87
2007,14,-9.49,-20.78
2007,15,-10.04,-20.08
2007,16,-6.98,-18.78
2007,17,-6.62,-14.12
2007,18,-7.0,-18.57
2007,19,-6.04,-16.62
2007,20,-5.77,-16.65
2007,21,-5.33,-16.24
2007,22,-9.11,-17.22
2007,23,-8.08,-18.35
2007,24,-5.82,-17.67
2007,25,-3.66,-16.29
2007,26,-6.16,-15.7
2007,27,-5.14,-16.39
2007,28,-4.44,-15.57
2007,29,-3.71,-10.88
2007,30,-10.42,-14.81
2007,31,-8.37,-14.24
2007,32,-13.25,-21.53
2007,33,-7.47,-22.98
2007,34,-5.05,-15.38
2007,35,-1.04,-15.9
2007,36,-3.08,-15.15
2007,37,-3.39,-16.74
2007,38,-4.14,-14.68
2007,39,-1.11,-15.36
2007,40,-0.6,-12.73
2007,41,-4.53,-12.48
2007,42,-4.12,-14.63
2007,43,-1.43,-17.0
2007,44,1.25,-8.68
2007,45,-2.7,-12.62
2007,46,-9.16,-18.91
2007,47,-4.59,-21.03
2007,48,-3.67,-14.84
2007,49,-4.13,-19.88
2007,50,-4.41,-19.02
2007,51,-4.39,-19.54
2007,52,1.45,-15.79
2007,53,0.41,-15.63
2007,54,-6.99,-18.56
2007,55,-2.2,-18.75
2007,56,4.43,-12.24
2007,57,0.93,-7.99
2007,58,0.85,-12.9
2007,59,6.26,-10.73
2007,60,6.13,-5.17
2007,61,3.78,-3.4
2007,62,0.46,-7.94
2007,63,-5.74,-9.07
2007,64,-7.76,-15.07
2007,65,-9.44,-18.2
2007,66,-8.33,-18.39
2007,67,-1.03,-17.14
2007,68,1.91,-14.06
2007,69,-4.21,-10.56
2007,70,-6.75,-13.77
2007,71,-5.02,-18.28
2007,72,-1.4,-18.0
2007,73,1.86,-13.16
2007,74,0.34,-12.93
2007,75,1.69,-13.06
2007,76,1.62,-10.72
2007,77,-2.8,-14.83
2007,78,2.34,-13.28
2007,79,3.28,-8.71
2007,80,3.79,-5.1
2007,81,4.91,-4.8
2007,82,6.76,-2.92
2007,83,8.52,-0.88
2007,84,3.83,-5.03
2007,85,4.19,-5.51
2007,86,2.68,-4.99
2007,87,4.21,-4.9
2007,88,2.2,-3.13
2007,89,6.08,-4.05
2007,90,3.1,-4.85
2007,91,4.17,-6.52
2007,92,4.94,-4.89
2007,93,2.95,-2.87
2007,94,7.09,-4.27
2007,95,10.68,-3.65
2007,96,11.82,-1.92
2007,97,12.12,-3.13
2007,98,5.64,-0.54
2007,99,6.96,-2.48
2007,100,10.03,-0.97
2007,101,9.25,-0.44
2007,102,13.24,-2.69
2007,103,13.59,-1.24
2007,104,12.39,-0.49
2007,105,8.12,-0.86
2007,106,11.14,-0.56
2007,107,14.11,-2.98
2007,108,15.47,-0.12
2007,109,14.04,4.02
2007,110,10.15,-1.06
2007,111,11.91,-3.08
2007,112,16.64,-2.65
2007,113,18.43,1.68
2007,114,17.92,2.48
2007,115,8.96,0.7
2007,116,11.88,-3.13
2007,117,16.28,-1.52
2007,118,23.65,2.42
2007,119,28.06,5.77
2007,120,26.64,10.4
2007,121,21.66,6.4
2007,122,21.77,5.21
2007,123,22.93,5.8
2007,124,19.45,4.24
2007,125,23.2,8.08
2007,126,21.08,4.13
2007,127,21.81,6.91
2007,128,15.24,4.34
2007,129,19.47,1.64
2007,130,20.65,2.49
2007,131,18.16,8.55
2007,132,19.84,7.46
2007,133,17.94,5.26
2007,134,17.25,7.56
2007,135,22.23,7.65
2007,136,15.85,10.1
2007,137,19.36,8.35
2007,138,17.26,8.06
2007,139,20.8,5.75
2007,140,21.64,8.33
2007,141,26.0,8.82
2007,142,27.56,12.22
2007,143,27.02,12.5
2007,144,20.73,11.32
2007,145,15.79,9.98
2007,146,15.94,8.19
2007,147,19.5,6.89
2007,148,17.54,8.99
2007,149,20.32,10.83
2007,150,24.99,12.37
2007,151,29.19,10.88
2007,152,21.67,15.55
2007,153,22.19,14.52
2007,154,26.99,15.43
2007,155,23.34,11.61
2007,156,21.25,9.83
2007,157,24.46,10.16
2007,158,25.34,11.95
2007,159,28.23,12.92
2007,160,27.14,15.1
2007,161,34.06,15.77
2007,162,36.42,18.17
2007,163,26.94,15.81
2007,164,26.31,13.9
2007,165,29.98,13.74
2007,166,32.0,16.18
2007,167,33.21,17.0
2007,168,34.48,17.83
2007,169,32.45,15.76
2007,170,28.47,19.16
2007,171,27.82,16.49
2007,172,32.2,14.75
2007,173,34.92,15.95
2007,174,34.96,18.71
2007,175,33.72,15.41
2007,176,37.26,18.52
2007,177,32.07,17.23
2007,178,34.13,17.58
2007,179,23.92,18.62
2007,180,28.84,18.06
2007,181,28.65,17.16
2007,182,27.66,17.37
2007,183,21.85,16.32
2007,184,26.28,15.61
2007,185,27.32,15.88
2007,186,31.21,18.09
2007,187,30.9,19.53
2007,188,24.24,17.92
2007,189,28.22,16.69
2007,190,26.59,18.18
2007,191,28.41,18.11
2007,192,27.02,15.83
2007,193,29.86,14.32
2007,194,29.81,14.56
2007,195,31.13,17.71
2007,196,32.6,17.34
2007,197,32.66,18.14
2007,198,28.18,20.67
2007,199,28.18,17.44
2007,200,23.54,14.07
2007,201,32.48,12.53
2007,202,26.48,11.91
2007,203,29.16,12.54
2007,204,31.08,14.99
2007,205,36.43,17.24
2007,206,35.94,18.48
2007,207,36.4,20.06
2007,208,34.14,19.32
2007,209,31.63,16.7
2007,210,33.18,19.4
2007,211,35.52,19.28
2007,212,28.66,16.72
2007,213,29.5,14.08
2007,214,28.85,14.94
2007,215,30.38,15.29
2007,216,30.96,16.87
2007,217,31.59,20.05
2007,218,33.44,18.86
2007,219,31.0,19.33
2007,220,30.77,21.01
2007,221,26.39,20.1
2007,222,26.65,18.18
2007,223,28.35,19.36
2007,224,27.06,20.48
2007,225,28.32,20.37
2007,226,27.94,18.64
2007,227,28.9,18.61
2007,228,31.35,18.91
2007,229,29.68,20.44
2007,230,31.16,18.91
2007,231,32.63,20.4
2007,232,31.25,19.43
2007,233,25.62,15.51
2007,234,26.35,13.01
2007,235,28.85,13.08
2007,236,30.86,17.25
2007,237,27.22,16.32
2007,238,29.34,13.64
2007,239,29.87,13.05
2007,240,25.93,9.98
2007,241,27.95,11.9
2007,242,27.81,12.83
2007,243,28.26,10.9
2007,244,30.24,12.95
2007,245,27.59,15.93
2007,246,23.25,10.4
2007,247,24.03,10.39
2007,248,27.52,10.92
2007,249,28.82,13.36
2007,250,27.4,15.2
2007,251,18.16,12.41
2007,252,16.72,12.24
2007,253,22.29,11.53
2007,254,24.65,13.27
2007,255,25.3,14.76
2007,256,27.8,11.14
2007,257,24.61,15.6
2007,258,21.84,15.44
2007,259,23.32,14.84
2007,260,26.99,14.02
2007,261,23.44,14.66
2007,262,22.79,9.41
2007,263,18.68,8.25
2007,264,24.72,7.03
2007,265,20.75,5.76
2007,266,26.53,8.67
2007,267,17.96,6.34
2007,268,17.52,3.3
2007,269,14.52,7.05
2007,270,17.42,1.88
2007,271,15.92,2.32
2007,272,19.59,3.48
2007,273,19.67,3.44
2007,274,22.12,2.73
2007,275,22.86,6.25
2007,276,23.87,6.08
2007,277,23.3,5.32
2007,278,23.15,8.25
2007,279,19.43,7.58
2007,280,13.38,2.2
2007,281,13.27,-0.61
2007,282,16.43,-0.51
2007,283,16.01,0.53
2007,284,9.87,-0.42
2007,285,9.94,-4.16
2007,286,13.27,-2.88
2007,287,13.23,-0.58
2007,288,8.48,0.73
2007,289,10.95,-1.98
2007,290,13.67,-3.51
2007,291,8.83,-3.64
2007,292,5.34,-5.17
2007,293,4.78,-3.34
2007,294,9.3,-3.3
2007,295,9.3,-2.91
2007,296,13.58,-3.59
2007,297,15.92,1.46
2007,298,12.58,0.04
2007,299,11.57,-3.79
2007,300,7.14,-2.91
2007,301,4.14,-5.0
2007,302,4.84,-4.63
2007,303,9.8,-3.9
2007,304,4.82,-3.92
2007,305,2.04,-5.23
2007,306,4.12,-5.18
2007,307,5.66,-3.89
2007,308,9.27,-4.26
2007,309,9.32,-4.23
