-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 in LST
Location: latitude  41.8   longitude 123.43 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 55.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2017,1,2.45,-6.86
2017,2,-3.01,-11.28
2017,3,3.11,-10.74
2017,4,-1.24,-11.88
2017,5,0.27,-13.09
2017,6,2.51,-9.64
2017,7,-1.12,-11.4
2017,8,-2.41,-8.64
2017,9,-5.13,-14.01
2017,10,-7.87,-17.52
2017,11,-5.99,-18.12
2017,12,-9.21,-19.67
2017,13,-10.16,-19.89
2017,14,-7.68,-20.82
2017,15,-5.49,-19.67
2017,16,-5.73,-17.54
2017,17,-4.71,-14.66
2017,18,-6.41,-14.14
2017,19,-7.38,-15.23
2017,20,-9.97,-19.82
2017,21,-6.87,-17.61
2017,22,-10.49,-17.96
2017,23,-9.1,-20.33
2017,24,-6.3,-20.21
2017,25,-0.44,-17.41
2017,26,0.52,-11.01
2017,27,-2.0,-15.96
2017,28,-1.53,-10.44
2017,29,-5.33,-17.61
2017,30,-8.01,-20.08
2017,31,-1.55,-16.67
2017,32,-5.89,-18.28
2017,33,1.84,-14.99
2017,34,2.65,-11.16
2017,35,2.52,-5.84
2017,36,-1.56,-10.52
2017,37,-2.45,-13.7
2017,38,-2.07,-12.8
2017,39,-2.62,-13.38
2017,40,-6.48,-12.83
2017,41,-5.66,-15.42
2017,42,-2.19,-14.3
2017,43,-0.36,-14.56
2017,44,0.17,-14.64
2017,45,2.37,-10.52
2017,46,5.74,-6.83
2017,47,1.55,-9.45
2017,48,-2.85,-13.74
2017,49,-3.31,-15.18
2017,50,2.99,-12.29
2017,51,-4.41,-15.17
2017,52,-0.34,-13.72
2017,53,0.21,-9.59
