-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: latitude  45.75   longitude 126.63 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 139.04 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2009,1,-11.19,-21.46
2009,2,-12.67,-21.69
2009,3,-12.25,-21.39
2009,4,-13.06,-21.74
2009,5,-12.69,-21.87
2009,6,-11.78,-19.58
2009,7,-12.93,-21.5
2009,8,-15.12,-19.97
2009,9,-16.01,-22.65
2009,10,-17.42,-22.91
2009,11,-9.9,-19.18
2009,12,-12.4,-21.51
2009,13,-14.69,-24.17
2009,14,-15.33,-26.35
2009,15,-12.19,-25.25
2009,16,-12.46,-21.78
2009,17,-11.86,-22.35
2009,18,-6.98,-13.1
2009,19,-11.89,-18.97
2009,20,-8.8,-19.57
2009,21,-9.73,-20.84
2009,22,-9.98,-19.73
2009,23,-18.57,-26.19
2009,24,-18.1,-28.6
2009,25,-15.59,-26.58
2009,26,-13.3,-27.33
2009,27,-6.7,-25.07
2009,28,-6.19,-18.33
2009,29,-6.67,-19.55
2009,30,-8.0,-20.59
2009,31,-10.21,-22.81
2009,32,-7.45,-23.12
2009,33,-10.5,-22.49
2009,34,-12.11,-23.18
2009,35,-4.22,-17.68
2009,36,-11.47,-22.87
2009,37,-7.02,-21.87
2009,38,-5.54,-14.14
2009,39,-0.94,-15.65
2009,40,-3.39,-14.89
2009,41,0.02,-14.36
2009,42,-4.88,-15.81
2009,43,1.26,-10.84
2009,44,-9.04,-14.12
2009,45,-13.1,-16.54
2009,46,-14.79,-20.76
2009,47,-10.71,-21.52
2009,48,-11.59,-23.04
2009,49,-11.65,-23.13
2009,50,-12.88,-22.98
2009,51,-12.05,-21.15
2009,52,-9.4,-21.99
2009,53,-10.11,-23.82
2009,54,-7.45,-24.23
2009,55,-6.21,-21.26
2009,56,-9.0,-24.0
2009,57,-2.2,-20.45
2009,58,-5.64,-17.88
2009,59,-2.88,-19.03
2009,60,-5.52,-19.1
2009,61,-2.07,-19.26
2009,62,-0.15,-13.68
2009,63,2.6,-13.61
2009,64,4.0,-9.88
2009,65,-3.69,-12.76
2009,66,-3.54,-17.32
2009,67,2.79,-12.58
2009,68,-2.26,-11.48
2009,69,-4.17,-15.32
2009,70,-0.39,-14.01
2009,71,0.21,-9.7
2009,72,-7.24,-12.8
2009,73,-1.53,-17.94
2009,74,2.23,-13.22
2009,75,3.33,-12.26
2009,76,8.46,-5.96
2009,77,3.4,-8.06
2009,78,0.37,-13.2
2009,79,3.89,-8.55
2009,80,2.29,-3.87
2009,81,-1.99,-9.08
2009,82,-3.8,-12.5
2009,83,-5.89,-15.48
2009,84,-3.44,-12.22
2009,85,-3.03,-9.92
2009,86,-1.86,-11.6
2009,87,-1.05,-10.11
2009,88,1.63,-8.49
2009,89,2.86,-4.26
2009,90,5.24,-2.89
2009,91,9.84,-3.6
2009,92,14.1,-3.14
2009,93,15.95,-2.66
2009,94,12.89,-3.17
2009,95,16.1,-3.21
2009,96,13.42,-1.24
2009,97,18.56,0.76
2009,98,19.55,0.02
2009,99,23.66,4.41
2009,100,16.31,4.7
2009,101,16.15,3.97
2009,102,19.58,6.08
2009,103,10.41,-0.87
2009,104,16.43,-3.8
2009,105,4.76,-6.34
2009,106,10.28,-4.06
2009,107,12.77,-2.13
2009,108,13.96,-2.18
2009,109,16.86,3.04
2009,110,10.02,1.62
2009,111,5.08,1.02
2009,112,7.77,0.92
2009,113,15.12,-1.44
2009,114,10.76,4.42
2009,115,10.26,2.47
2009,116,17.75,-0.25
2009,117,20.62,0.44
2009,118,22.58,3.2
2009,119,24.19,5.03
2009,120,24.04,10.95
2009,121,21.65,8.73
2009,122,22.04,8.22
2009,123,25.64,6.13
2009,124,23.49,4.29
2009,125,28.09,6.31
2009,126,28.8,14.49
2009,127,23.76,9.28
2009,128,22.97,7.48
2009,129,16.6,4.04
2009,130,21.03,5.54
2009,131,23.58,7.57
2009,132,17.13,5.36
2009,133,16.43,1.85
2009,134,22.2,2.36
2009,135,25.96,6.96
2009,136,21.26,11.92
2009,137,19.16,8.23
2009,138,19.53,8.02
2009,139,24.19,6.78
2009,140,32.91,10.86
2009,141,22.96,11.92
2009,142,22.34,10.2
2009,143,29.93,8.9
2009,144,31.84,12.21
2009,145,22.6,12.23
2009,146,28.62,8.56
2009,147,32.04,12.47
2009,148,30.09,14.28
2009,149,24.1,10.93
2009,150,23.83,8.99
2009,151,22.16,11.64
2009,152,22.06,12.11
2009,153,23.18,11.14
2009,154,17.35,11.57
2009,155,18.78,10.63
2009,156,18.33,11.26
2009,157,19.93,9.8
2009,158,25.65,11.82
2009,159,24.54,14.85
2009,160,22.28,15.73
2009,161,19.65,8.73
2009,162,14.9,7.17
2009,163,19.63,11.82
2009,164,23.13,11.08
2009,165,20.02,12.2
2009,166,20.61,12.63
2009,167,24.02,9.78
2009,168,22.79,11.65
2009,169,24.8,11.64
2009,170,23.07,18.42
2009,171,24.94,12.82
2009,172,22.34,11.84
2009,173,23.58,11.31
2009,174,24.28,13.45
2009,175,28.83,13.32
2009,176,24.19,14.33
2009,177,29.56,13.56
2009,178,26.52,16.15
2009,179,24.29,18.35
2009,180,23.98,16.54
2009,181,22.68,16.2
2009,182,21.33,15.09
2009,183,24.26,14.5
2009,184,25.22,16.31
2009,185,27.94,16.81
2009,186,29.32,17.21
2009,187,23.32,19.6
2009,188,27.38,17.67
2009,189,27.07,16.36
2009,190,25.38,14.72
2009,191,22.78,12.96
2009,192,27.16,14.67
2009,193,27.12,16.3
2009,194,26.96,18.41
2009,195,26.14,19.19
2009,196,26.85,17.77
2009,197,29.06,15.91
2009,198,25.46,15.37
2009,199,26.63,15.55
2009,200,27.3,14.57
2009,201,23.13,17.5
2009,202,21.88,15.97
2009,203,23.09,14.86
2009,204,24.49,15.27
2009,205,24.76,14.69
2009,206,26.29,14.93
2009,207,27.28,16.49
