-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2005 through 12/31/2005 in LST
Location: latitude  45.75   longitude 126.63 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 139.04 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2005,1,-14.35,-23.72
2005,2,-11.49,-20.78
2005,3,-12.06,-18.6
2005,4,-17.6,-26.05
2005,5,-11.36,-26.03
2005,6,-13.76,-23.39
2005,7,-14.61,-24.97
2005,8,-15.23,-26.44
2005,9,-16.71,-28.83
2005,10,-17.05,-25.17
2005,11,-12.71,-19.45
2005,12,-12.82,-20.37
2005,13,-12.95,-17.01
2005,14,-11.32,-15.68
2005,15,-8.27,-16.02
2005,16,-9.41,-17.82
2005,17,-10.46,-18.38
2005,18,-10.2,-13.91
2005,19,-12.1,-16.76
2005,20,-14.04,-23.81
2005,21,-13.0,-22.94
2005,22,-11.06,-20.94
2005,23,-5.48,-12.81
2005,24,-12.38,-24.37
2005,25,-13.49,-25.83
2005,26,-14.56,-26.86
2005,27,-13.27,-26.39
2005,28,-11.81,-23.54
2005,29,-16.35,-27.16
2005,30,-16.01,-19.79
2005,31,-16.31,-23.86
2005,32,-9.67,-20.66
2005,33,-11.73,-24.64
2005,34,-13.59,-27.15
2005,35,-14.71,-24.1
2005,36,-14.23,-27.08
2005,37,-14.01,-26.59
2005,38,-12.13,-23.22
2005,39,-14.93,-26.37
2005,40,-15.96,-25.08
2005,41,-15.6,-25.59
2005,42,-13.68,-26.03
2005,43,-12.07,-26.31
2005,44,-11.08,-24.55
2005,45,-9.22,-22.69
2005,46,-8.23,-23.61
2005,47,-8.97,-17.39
2005,48,-10.6,-25.77
2005,49,-11.27,-18.99
2005,50,-13.22,-20.1
2005,51,-15.2,-22.35
2005,52,-14.36,-24.27
2005,53,-13.33,-25.74
2005,54,-11.6,-23.77
2005,55,-11.54,-26.29
2005,56,-11.29,-20.69
2005,57,-10.3,-21.75
2005,58,-6.24,-20.78
2005,59,-8.96,-22.22
2005,60,-8.09,-22.24
2005,61,-7.77,-22.81
2005,62,-6.45,-18.71
2005,63,-8.18,-23.4
2005,64,-3.54,-20.27
2005,65,2.51,-12.72
2005,66,-3.95,-15.95
2005,67,-8.9,-20.32
2005,68,-9.25,-20.23
2005,69,-7.56,-17.11
2005,70,-7.86,-18.97
2005,71,-4.53,-14.89
2005,72,-3.72,-17.37
2005,73,5.09,-13.65
2005,74,5.49,-7.22
2005,75,6.6,-8.05
2005,76,2.9,-6.72
2005,77,3.19,-8.28
2005,78,8.49,-7.45
2005,79,7.19,-3.51
2005,80,10.85,-1.69
2005,81,4.85,-4.25
2005,82,1.9,-5.85
2005,83,-1.18,-7.57
2005,84,0.17,-10.84
2005,85,4.53,-10.25
2005,86,9.84,-2.58
2005,87,2.33,-2.94
2005,88,4.94,-4.24
2005,89,5.05,-4.18
2005,90,6.62,-3.32
2005,91,9.78,-3.53
2005,92,8.11,-4.25
2005,93,13.23,-3.76
2005,94,14.38,0.17
2005,95,17.96,0.24
2005,96,19.83,2.24
2005,97,6.13,-1.79
2005,98,12.02,-3.8
2005,99,5.47,-0.33
2005,100,9.35,-0.93
2005,101,14.69,-2.69
2005,102,9.89,-0.91
2005,103,14.2,-2.38
2005,104,3.29,-4.33
2005,105,9.15,-4.02
2005,106,8.63,-3.19
2005,107,12.57,-3.88
2005,108,16.49,-0.49
2005,109,14.23,6.07
2005,110,9.21,3.97
2005,111,7.07,1.48
2005,112,9.95,0.74
2005,113,16.11,-0.54
2005,114,15.46,2.63
2005,115,12.57,2.07
2005,116,19.52,2.57
2005,117,19.24,2.59
2005,118,10.7,3.36
2005,119,18.3,0.52
2005,120,20.39,7.38
2005,121,13.73,1.86
2005,122,13.39,0.72
2005,123,14.81,-0.1
2005,124,18.11,1.57
2005,125,14.73,2.94
2005,126,9.8,1.1
2005,127,16.25,-0.76
2005,128,9.63,3.68
2005,129,11.94,0.53
2005,130,14.91,3.75
2005,131,15.58,3.68
2005,132,17.9,3.78
2005,133,17.92,6.68
2005,134,17.65,5.13
2005,135,16.74,5.26
2005,136,22.46,10.11
2005,137,17.98,7.39
2005,138,16.4,7.91
2005,139,24.16,4.8
2005,140,18.31,10.17
2005,141,20.78,7.7
2005,142,20.78,5.2
2005,143,20.97,8.53
2005,144,24.17,10.86
2005,145,26.09,8.81
2005,146,18.02,6.65
2005,147,22.96,5.19
2005,148,26.17,12.79
2005,149,25.88,12.51
2005,150,23.77,12.08
2005,151,25.09,11.12
2005,152,23.32,14.43
2005,153,20.49,13.93
2005,154,22.77,12.48
2005,155,27.29,11.43
2005,156,31.04,14.6
2005,157,21.96,14.29
2005,158,28.99,12.66
2005,159,23.16,13.93
2005,160,27.42,12.83
2005,161,23.34,14.93
2005,162,22.73,12.61
2005,163,26.39,14.96
2005,164,29.41,13.69
2005,165,25.62,17.9
2005,166,25.17,16.79
2005,167,24.38,15.68
2005,168,25.24,15.61
2005,169,22.58,15.68
2005,170,26.9,14.46
2005,171,26.3,15.34
2005,172,25.04,16.76
2005,173,30.27,16.21
2005,174,29.63,14.03
2005,175,28.3,14.28
2005,176,31.34,15.2
2005,177,29.5,14.06
2005,178,29.59,16.56
2005,179,32.02,17.28
2005,180,32.41,16.72
2005,181,26.8,19.58
2005,182,25.09,18.62
2005,183,26.42,17.77
2005,184,28.49,17.29
2005,185,26.55,18.97
2005,186,26.45,17.51
2005,187,26.18,15.91
2005,188,28.35,15.11
2005,189,25.94,17.45
2005,190,21.81,17.87
2005,191,21.62,16.78
2005,192,25.45,15.44
2005,193,27.95,17.36
2005,194,28.29,18.32
2005,195,27.9,18.95
2005,196,29.38,19.19
2005,197,31.18,21.26
2005,198,30.27,19.02
