-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2006 through 12/31/2006 in LST
Location: latitude  43.88   longitude 125.35 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2006,1,-8.78,-18.52
2006,2,-12.87,-19.99
2006,3,-12.75,-21.45
2006,4,-12.55,-22.12
2006,5,-13.87,-23.63
2006,6,-13.71,-22.9
2006,7,-10.5,-21.7
2006,8,-6.42,-20.8
2006,9,-8.96,-17.35
2006,10,-10.8,-19.68
2006,11,-10.31,-22.33
2006,12,-5.42,-17.1
2006,13,-6.31,-13.92
2006,14,-8.33,-16.99
2006,15,-9.6,-18.83
2006,16,-15.64,-23.46
2006,17,-15.67,-24.86
2006,18,-13.16,-23.59
2006,19,-12.17,-24.52
2006,20,-9.16,-20.86
2006,21,-11.2,-22.76
2006,22,-16.27,-25.64
2006,23,-10.97,-22.49
2006,24,-9.23,-22.29
2006,25,-5.8,-17.85
2006,26,-2.31,-18.45
2006,27,-8.26,-17.61
2006,28,-1.4,-17.18
2006,29,-4.64,-19.25
2006,30,-10.38,-22.35
2006,31,-8.8,-21.16
2006,32,-13.02,-24.13
2006,33,-16.36,-27.6
2006,34,-18.55,-29.37
2006,35,-15.01,-24.61
2006,36,-8.07,-24.32
2006,37,-7.0,-15.16
2006,38,-12.91,-21.81
2006,39,-11.9,-24.77
2006,40,-4.26,-20.53
2006,41,-8.07,-20.11
2006,42,-8.58,-22.87
2006,43,-2.12,-21.2
2006,44,2.45,-3.93
2006,45,-2.38,-14.8
2006,46,-4.13,-17.66
2006,47,-9.73,-20.51
2006,48,-8.74,-23.73
2006,49,1.48,-13.63
2006,50,5.49,-9.79
2006,51,5.32,-2.77
2006,52,4.75,-8.61
2006,53,-5.45,-13.97
2006,54,-6.06,-16.84
2006,55,-6.15,-19.64
2006,56,-5.94,-14.92
2006,57,-7.63,-19.43
2006,58,-4.35,-18.79
2006,59,-3.55,-16.11
2006,60,-3.24,-10.37
2006,61,-0.17,-12.89
2006,62,-0.63,-14.5
2006,63,0.22,-11.61
2006,64,-2.46,-11.27
2006,65,0.1,-14.42
2006,66,1.29,-9.95
2006,67,0.48,-13.35
2006,68,7.75,-10.18
2006,69,8.2,-8.37
2006,70,-7.62,-13.3
