-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2014 in LST
Location: latitude  45.75   longitude 126.63 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 139.04 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2014,1,-13.63,-24.65
2014,2,-13.74,-24.11
2014,3,-19.09,-26.73
2014,4,-15.8,-28.08
2014,5,-16.82,-25.34
2014,6,-11.16,-24.09
2014,7,-9.84,-21.87
2014,8,-16.43,-28.99
2014,9,-18.19,-30.86
2014,10,-15.64,-29.07
2014,11,-16.45,-28.98
2014,12,-21.91,-37.13
2014,13,-22.66,-33.59
2014,14,-17.75,-32.22
2014,15,-14.04,-25.75
2014,16,-25.04,-33.72
2014,17,-18.34,-32.48
2014,18,-18.56,-27.66
2014,19,-15.57,-27.92
2014,20,-16.81,-27.4
2014,21,-12.28,-27.88
2014,22,-11.8,-23.05
2014,23,-2.39,-18.27
2014,24,-8.3,-19.68
2014,25,-12.89,-25.79
2014,26,-12.41,-25.37
2014,27,-7.22,-19.15
2014,28,-14.13,-25.84
2014,29,-5.36,-21.36
2014,30,-16.28,-25.78
2014,31,-11.46,-26.05
2014,32,-10.67,-26.2
2014,33,-9.24,-20.39
2014,34,-18.29,-27.92
2014,35,-18.05,-30.61
2014,36,-14.75,-30.69
2014,37,-14.38,-26.08
2014,38,-10.92,-27.09
2014,39,-14.19,-23.86
2014,40,-16.0,-29.91
2014,41,-13.01,-25.78
2014,42,-11.77,-24.54
2014,43,-12.52,-24.27
2014,44,-12.34,-26.56
2014,45,-6.4,-23.1
2014,46,-9.18,-18.9
2014,47,-11.44,-23.82
2014,48,-9.74,-22.8
2014,49,-10.23,-24.58
2014,50,-12.49,-27.65
2014,51,-11.18,-25.96
2014,52,-8.09,-20.59
2014,53,-7.45,-21.8
2014,54,-3.46,-19.88
2014,55,-0.49,-18.7
2014,56,-0.94,-15.58
2014,57,3.15,-4.85
2014,58,-0.74,-14.32
2014,59,-3.75,-18.04
