-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2012 in LST
Location: latitude  43.88   longitude 125.35 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2012,1,-14.39,-21.47
2012,2,-14.12,-22.37
2012,3,-12.13,-19.15
2012,4,-12.28,-21.38
2012,5,-10.42,-20.12
2012,6,-10.26,-21.59
2012,7,-10.27,-21.2
2012,8,-9.29,-21.52
2012,9,-11.87,-22.59
2012,10,-12.69,-20.03
2012,11,-15.27,-24.48
2012,12,-9.2,-19.1
2012,13,-8.85,-17.91
2012,14,-9.2,-19.28
2012,15,-7.59,-20.89
2012,16,-5.18,-18.31
2012,17,-6.61,-16.05
2012,18,-6.35,-16.59
2012,19,-6.86,-16.69
2012,20,-10.22,-20.2
2012,21,-15.26,-23.51
2012,22,-16.84,-26.62
2012,23,-15.96,-26.14
2012,24,-15.46,-24.44
2012,25,-13.84,-25.72
2012,26,-12.19,-22.61
2012,27,-13.42,-24.9
2012,28,-11.32,-24.5
2012,29,-12.56,-22.3
2012,30,-17.1,-25.42
2012,31,-16.46,-26.29
2012,32,-16.5,-28.52
2012,33,-15.4,-26.93
2012,34,-9.77,-23.55
2012,35,-7.94,-23.28
2012,36,-4.62,-16.66
2012,37,-7.23,-16.18
2012,38,-12.8,-19.6
2012,39,-10.86,-23.22
2012,40,-8.54,-21.32
2012,41,-10.87,-21.08
2012,42,-10.97,-20.09
2012,43,-4.51,-21.52
2012,44,-2.57,-10.52
2012,45,-8.25,-18.72
2012,46,-8.32,-21.77
2012,47,-9.2,-19.27
2012,48,-11.0,-21.17
2012,49,-8.37,-20.88
2012,50,-4.03,-18.99
2012,51,-8.4,-18.12
2012,52,-5.55,-19.87
2012,53,-6.34,-12.48
2012,54,-6.07,-18.29
2012,55,-6.45,-15.92
2012,56,-7.34,-17.39
2012,57,-7.2,-19.0
2012,58,-2.93,-20.4
2012,59,0.99,-10.47
2012,60,-0.39,-9.75
2012,61,-3.4,-14.95
2012,62,-3.38,-17.24
2012,63,-2.41,-16.45
2012,64,1.09,-12.02
2012,65,2.68,-5.2
2012,66,-2.96,-10.43
2012,67,-2.47,-11.04
2012,68,-4.96,-15.08
2012,69,-4.11,-18.67
2012,70,-6.76,-13.83
2012,71,-5.98,-17.41
2012,72,-3.37,-16.64
2012,73,1.14,-15.77
2012,74,-1.05,-14.27
2012,75,5.16,-13.37
2012,76,1.12,-3.72
2012,77,-4.0,-13.14
2012,78,-4.06,-18.43
2012,79,-1.03,-16.48
2012,80,0.17,-14.86
2012,81,6.6,-10.22
2012,82,5.51,-7.45
2012,83,5.04,-4.39
2012,84,0.27,-8.43
2012,85,1.03,-10.66
2012,86,8.56,-8.93
2012,87,10.64,-3.83
2012,88,12.75,-3.39
2012,89,15.26,1.66
2012,90,6.09,-2.84
2012,91,4.04,-5.69
2012,92,2.15,-7.45
2012,93,4.43,-5.49
2012,94,6.46,-5.02
2012,95,5.86,-2.88
2012,96,3.57,-4.73
2012,97,2.38,-6.23
2012,98,10.12,-5.37
2012,99,11.0,-1.85
2012,100,15.85,-1.91
2012,101,20.69,3.67
2012,102,10.86,-5.66
2012,103,10.56,0.18
2012,104,20.39,-0.58
2012,105,16.16,1.84
2012,106,14.19,0.41
2012,107,11.6,-4.54
2012,108,17.72,-0.03
2012,109,20.19,4.66
2012,110,20.23,4.38
2012,111,17.33,9.03
2012,112,19.02,7.73
2012,113,14.46,5.62
2012,114,22.16,4.71
2012,115,26.35,10.35
2012,116,10.25,2.29
2012,117,14.06,-0.32
2012,118,16.59,2.29
2012,119,13.59,1.62
2012,120,18.35,-1.48
2012,121,22.91,8.87
2012,122,20.32,6.84
2012,123,15.8,5.14
2012,124,26.21,4.21
2012,125,22.82,6.79
2012,126,16.22,6.08
2012,127,19.3,6.57
2012,128,23.13,7.07
2012,129,21.02,8.07
2012,130,21.32,7.65
2012,131,22.41,7.04
2012,132,23.6,6.99
2012,133,23.52,8.87
2012,134,23.15,8.53
2012,135,19.51,8.64
2012,136,18.5,5.27
2012,137,18.89,5.94
2012,138,22.51,4.78
2012,139,26.14,7.31
2012,140,25.7,10.96
2012,141,29.07,10.83
2012,142,31.83,13.51
2012,143,28.3,14.77
2012,144,23.64,9.16
2012,145,21.95,8.63
2012,146,22.39,6.41
2012,147,22.12,9.25
2012,148,24.18,6.84
2012,149,29.0,10.44
2012,150,28.69,8.04
2012,151,22.59,13.83
2012,152,21.92,11.51
2012,153,26.61,8.8
2012,154,23.39,11.87
2012,155,22.32,11.83
2012,156,21.61,13.57
2012,157,22.08,12.62
2012,158,28.1,10.89
2012,159,28.1,16.3
2012,160,27.34,15.87
2012,161,28.2,16.13
2012,162,20.75,13.87
2012,163,24.29,10.11
2012,164,23.32,11.63
2012,165,20.66,14.24
2012,166,20.28,14.56
2012,167,21.94,15.58
2012,168,20.98,14.69
2012,169,24.28,13.89
2012,170,24.39,14.33
2012,171,26.19,13.69
2012,172,27.26,15.2
2012,173,25.45,15.79
2012,174,28.77,14.44
2012,175,25.68,18.47
2012,176,28.6,17.66
2012,177,30.65,18.47
2012,178,25.92,19.69
2012,179,30.34,17.23
2012,180,29.85,19.58
2012,181,24.29,18.12
2012,182,27.91,17.65
2012,183,31.09,16.9
2012,184,25.6,17.25
2012,185,22.44,17.09
2012,186,25.03,16.16
2012,187,28.2,16.1
2012,188,29.55,17.72
2012,189,31.23,19.21
2012,190,31.74,19.63
2012,191,29.37,20.92
2012,192,29.02,20.51
2012,193,23.28,18.05
2012,194,24.27,16.66
2012,195,26.09,15.07
2012,196,27.52,15.16
2012,197,29.29,15.87
2012,198,30.66,18.08
2012,199,31.97,17.03
2012,200,29.61,21.2
2012,201,27.84,21.29
2012,202,27.76,19.31
