-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2005 through 12/31/2005 in LST
Location: latitude  41.8   longitude 123.43 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 55.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2005,1,-6.86,-19.72
2005,2,-1.22,-13.57
2005,3,-4.54,-13.57
2005,4,-8.69,-18.89
2005,5,-4.51,-19.39
2005,6,-5.96,-15.51
2005,7,-4.69,-18.56
2005,8,-8.68,-17.95
2005,9,-10.25,-21.01
2005,10,-11.89,-21.73
2005,11,-9.98,-22.02
2005,12,-8.96,-19.62
2005,13,-7.45,-15.99
2005,14,-8.05,-14.74
2005,15,-7.66,-14.78
2005,16,-6.24,-15.97
2005,17,-3.45,-14.69
2005,18,-7.47,-17.27
2005,19,-8.5,-17.94
2005,20,-8.48,-17.61
2005,21,-5.51,-18.61
2005,22,-0.31,-13.6
2005,23,2.32,-7.75
2005,24,-7.6,-15.99
2005,25,-7.3,-18.6
2005,26,-5.76,-18.06
2005,27,-6.0,-17.9
2005,28,-4.44,-11.72
2005,29,-9.7,-20.82
2005,30,-9.8,-21.84
2005,31,-12.82,-22.59
2005,32,-10.2,-21.34
2005,33,-8.19,-17.43
2005,34,-8.67,-20.59
2005,35,-8.18,-17.81
2005,36,-9.4,-21.36
2005,37,-7.86,-20.45
2005,38,-6.66,-15.83
2005,39,-7.78,-20.69
2005,40,-9.72,-19.29
2005,41,-9.16,-21.55
2005,42,-6.93,-20.93
2005,43,-3.46,-17.59
2005,44,-2.4,-16.84
2005,45,0.15,-10.81
2005,46,-2.91,-14.44
2005,47,-3.07,-13.12
2005,48,-3.37,-16.84
2005,49,-5.35,-16.4
2005,50,-9.12,-19.12
2005,51,-10.08,-20.56
2005,52,-4.67,-20.03
2005,53,-9.62,-18.32
2005,54,-6.11,-21.12
2005,55,-4.43,-15.55
2005,56,-6.56,-19.2
2005,57,-3.11,-18.81
2005,58,1.71,-14.95
2005,59,-2.32,-15.47
2005,60,-0.13,-13.33
2005,61,-1.49,-14.1
2005,62,-0.17,-10.36
2005,63,-3.89,-13.19
2005,64,-0.16,-14.18
2005,65,7.03,-9.55
2005,66,1.89,-7.14
2005,67,0.79,-9.89
2005,68,3.88,-11.53
2005,69,-4.46,-11.9
2005,70,-4.54,-15.34
2005,71,-1.45,-13.97
2005,72,2.44,-13.8
2005,73,9.66,-10.4
2005,74,9.33,-3.06
2005,75,9.16,-1.89
2005,76,5.37,-4.28
2005,77,8.59,-5.89
2005,78,10.67,-4.64
2005,79,11.82,-4.45
2005,80,10.56,-2.84
2005,81,10.11,-4.55
2005,82,5.86,-5.43
2005,83,1.83,-6.11
2005,84,7.04,-4.68
2005,85,13.4,-0.83
2005,86,17.79,-1.68
2005,87,8.5,-3.71
2005,88,8.2,-4.64
2005,89,14.48,-3.82
2005,90,10.37,-3.65
2005,91,12.92,-2.46
2005,92,12.66,-1.33
2005,93,15.71,-3.09
2005,94,20.02,2.31
2005,95,23.78,2.61
2005,96,15.48,3.85
2005,97,14.08,-0.28
2005,98,14.67,1.69
2005,99,8.23,1.69
2005,100,14.67,-1.01
2005,101,15.55,2.13
2005,102,12.01,1.04
2005,103,19.08,-1.77
2005,104,12.76,-1.83
2005,105,17.51,-4.45
2005,106,16.51,0.65
2005,107,15.86,-0.39
2005,108,22.8,4.4
2005,109,12.95,3.05
2005,110,12.47,0.53
2005,111,14.39,0.5
2005,112,14.59,0.38
2005,113,20.1,0.25
2005,114,18.36,4.77
2005,115,20.23,2.14
2005,116,22.95,3.85
2005,117,24.32,5.21
2005,118,20.83,10.22
2005,119,25.4,5.12
2005,120,26.41,10.94
2005,121,18.71,6.53
2005,122,22.92,1.66
2005,123,21.35,5.67
2005,124,25.57,6.07
2005,125,23.21,6.83
2005,126,17.29,4.38
2005,127,10.25,4.69
2005,128,15.04,4.62
2005,129,15.51,4.52
2005,130,19.82,3.41
2005,131,12.38,6.78
2005,132,20.06,3.56
2005,133,22.92,5.61
2005,134,22.64,8.93
2005,135,23.86,8.6
2005,136,22.24,12.19
2005,137,15.49,10.06
2005,138,23.64,7.46
2005,139,24.03,7.16
2005,140,25.1,7.8
2005,141,19.81,11.94
2005,142,20.9,10.85
2005,143,21.68,8.06
2005,144,23.96,6.7
2005,145,24.68,9.55
2005,146,25.36,7.48
2005,147,27.02,8.3
2005,148,29.01,13.38
2005,149,26.6,12.46
2005,150,28.19,15.83
