-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2013 in LST
Location: latitude  41.8   longitude 123.43 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 55.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,DOY,T2M_MAX,T2M_MIN
2013,1,-13.8,-25.64
2013,2,-16.52,-28.14
2013,3,-11.47,-25.5
2013,4,-9.43,-22.5
2013,5,-9.4,-21.99
2013,6,-9.32,-22.08
2013,7,-8.42,-21.37
2013,8,-13.19,-23.58
2013,9,-12.74,-24.24
2013,10,-10.27,-23.04
2013,11,-5.34,-17.95
2013,12,-8.65,-20.8
2013,13,-9.55,-21.07
2013,14,-13.11,-22.18
2013,15,-13.3,-21.65
2013,16,-13.77,-23.99
2013,17,-10.94,-23.77
2013,18,-3.6,-20.52
2013,19,-13.07,-22.95
2013,20,-9.12,-20.44
2013,21,-9.56,-17.92
2013,22,-10.33,-22.27
2013,23,-4.67,-17.7
2013,24,-11.21,-22.9
2013,25,-12.95,-24.93
2013,26,-11.41,-24.95
2013,27,-8.62,-21.49
2013,28,-2.57,-13.68
2013,29,-1.26,-10.76
2013,30,0.95,-10.1
2013,31,3.14,-4.04
2013,32,0.8,-16.63
2013,33,-4.91,-19.54
2013,34,0.4,-15.64
2013,35,-4.69,-16.7
2013,36,-3.96,-17.38
2013,37,-11.37,-21.98
2013,38,-15.46,-26.02
2013,39,-12.08,-23.38
2013,40,-5.73,-19.39
2013,41,-10.36,-22.23
2013,42,-6.19,-20.4
2013,43,-2.28,-12.65
2013,44,-0.41,-12.25
2013,45,-5.07,-16.51
2013,46,-6.49,-19.32
2013,47,-1.28,-17.37
2013,48,0.46,-14.34
2013,49,-4.9,-18.5
2013,50,-8.5,-19.88
2013,51,-6.77,-18.45
2013,52,-0.94,-17.23
2013,53,-4.19,-16.23
2013,54,-1.6,-14.48
2013,55,-2.92,-15.18
2013,56,0.0,-14.94
2013,57,1.64,-6.6
2013,58,4.86,-8.63
2013,59,2.55,-8.91
2013,60,-2.45,-12.09
2013,61,-2.51,-16.65
2013,62,2.7,-10.91
2013,63,2.87,-11.97
2013,64,9.79,-5.22
2013,65,8.25,-1.61
2013,66,8.17,-1.89
2013,67,3.01,-3.79
2013,68,8.34,-8.8
2013,69,2.0,-11.23
2013,70,8.58,-5.82
2013,71,2.71,-4.21
2013,72,-0.17,-9.67
2013,73,5.93,-10.76
2013,74,10.64,-3.06
2013,75,9.0,-4.0
2013,76,13.09,-0.08
2013,77,1.84,-5.83
2013,78,-2.46,-5.38
2013,79,-1.9,-10.2
2013,80,6.63,-8.39
2013,81,1.79,-6.86
2013,82,3.22,-5.62
2013,83,2.36,-8.08
2013,84,3.79,-9.39
2013,85,9.74,-3.72
2013,86,7.19,-4.11
2013,87,5.66,-4.73
2013,88,5.17,-4.57
2013,89,7.51,-3.49
2013,90,7.41,-2.23
2013,91,2.06,-3.3
2013,92,11.02,-4.46
2013,93,11.33,-2.21
2013,94,11.74,-2.21
2013,95,3.15,-1.49
2013,96,4.89,-4.01
2013,97,8.96,-5.24
2013,98,8.92,-2.15
2013,99,7.12,-4.41
2013,100,9.38,-4.84
2013,101,6.52,-3.65
2013,102,13.98,-2.97
2013,103,8.42,-3.78
2013,104,9.32,-3.14
2013,105,11.09,-1.94
2013,106,10.65,-1.66
2013,107,11.05,-2.95
